Gene,index
lzic,8853
lztfl1,8854
lztr1,8855
lzts1,8856
lzts2,8857
m6pr,8858
mab21l1,8859
mab21l2,8860
mab21l3,8861
macc1,8862
macf1,8863
macrod1,8864
macrod2,8865
mad1l1,8866
mad2l1,8867
mad2l1bp,8868
mad2l2,8869
madcam1,8870
madd,8871
maea,8872
mael,8873
maf,8874
maf1,8875
mafa,8876
mafb,8877
maff,8878
mafg,8879
mafk,8880
mag,8881
magea1,8882
magea10,8883
magea11,8884
magea12,8885
magea2b,8886
magea4,8887
magea5,8888
magea8,8889
magea9,8890
mageb1,8891
mageb10,8892
mageb16,8893
mageb18,8894
mageb2,8895
mageb3,8896
mageb4,8897
magec1,8898
magec3,8899
maged1,8900
maged2,8901
maged4,8902
maged4b,8903
magee1,8904
magef1,8905
mageh1,8906
magel2,8907
magi1,8908
magi2,8909
magi3,8910
magix,8911
magoh,8912
magohb,8913
magt1,8914
mak,8915
mak16,8916
mal2,8917
mall,8918
malsu1,8919
malt1,8920
mamdc2,8921
mamdc4,8922
maml1,8923
maml2,8924
maml3,8925
mamld1,8926
mamstr,8927
man1a1,8928
man1a2,8929
man1b1,8930
man1c1,8931
man2a1,8932
man2a2,8933
man2b1,8934
man2b2,8935
man2c1,8936
manba,8937
manbal,8938
manea,8939
maneal,8940
manf,8941
mansc1,8942
mansc4,8943
maoa,8944
maob,8945
map1a,8946
map1b,8947
map1lc3a,8948
map1lc3b,8949
map1lc3b2,8950
map1lc3c,8951
map1s,8952
map2,8953
map2k1,8954
map2k2,8955
map2k3,8956
map2k4,8957
map2k5,8958
map2k6,8959
map2k7,8960
map3k1,8961
map3k10,8962
map3k11,8963
map3k12,8964
map3k13,8965
map3k14,8966
map3k15,8967
map3k2,8968
map3k3,8969
map3k4,8970
map3k5,8971
map3k6,8972
map3k7,8973
map3k8,8974
map3k9,8975
map4,8976
map4k1,8977
map4k2,8978
map4k3,8979
map4k4,8980
map4k5,8981
map6,8982
map6d1,8983
map7,8984
map7d1,8985
map7d2,8986
map7d3,8987
map9,8988
mapk1,8989
mapk10,8990
mapk11,8991
mapk12,8992
mapk13,8993
mapk14,8994
mapk15,8995
mapk1ip1l,8996
mapk3,8997
mapk4,8998
mapk6,8999
mapk7,9000
mapk8,9001
mapk8ip1,9002
mapk8ip2,9003
mapk8ip3,9004
mapk9,9005
mapkap1,9006
mapkapk2,9007
mapkapk3,9008
mapkapk5,9009
mapkbp1,9010
mapre1,9011
mapre2,9012
mapre3,9013
mapt,9014
marc1,9015
marc2,9016
march1,9017
march10,9018
march11,9019
march2,9020
march3,9021
march4,9022
march5,9023
march6,9024
march7,9025
march8,9026
march9,9027
marcks,9028
marcksl1,9029
mark1,9030
mark2,9031
mark3,9032
mark4,9033
mars,9034
mars2,9035
marveld1,9036
marveld2,9037
marveld3,9038
masp1,9039
masp2,9040
mast1,9041
mast2,9042
mast3,9043
mast4,9044
mastl,9045
mat1a,9046
mat2a,9047
mat2b,9048
matk,9049
matn1,9050
matn2,9051
matn3,9052
matn4,9053
matr3,9054
mau2,9055
mavs,9056
max,9057
maz,9058
mb,9059
mb21d1,9060
mb21d2,9061
mbd1,9062
mbd2,9063
mbd3,9064
mbd3l2,9065
mbd3l3,9066
mbd4,9067
mbd5,9068
mbd6,9069
mbip,9070
mbl2,9071
mblac1,9072
mblac2,9073
mbnl1,9074
mbnl2,9075
mbnl3,9076
mboat1,9077
mboat2,9078
mboat4,9079
mboat7,9080
mbp,9081
mbtd1,9082
mbtps1,9083
mbtps2,9084
mc1r,9085
mc2r,9086
mc4r,9087
mc5r,9088
mcam,9089
mcart1,9090
mcart2,9091
mcart6,9092
mcat,9093
mcc,9094
mccc1,9095
mccc2,9096
mcee,9097
mcf2,9098
mcf2l,9099
mcf2l2,9100
mcfd2,9101
mchr1,9102
mchr2,9103
mcl1,9104
mcm10,9105
mcm2,9106
mcm3,9107
mcm3ap,9108
mcm4,9109
mcm5,9110
mcm6,9111
mcm7,9112
mcm8,9113
mcm9,9114
mcmbp,9115
mcoln1,9116
mcoln2,9117
mcoln3,9118
mcph1,9119
mcrs1,9120
mctp1,9121
mctp2,9122
mcts1,9123
mcu,9124
mdc1,9125
mdfi,9126
mdfic,9127
mdga1,9128
mdga2,9129
mdh1,9130
mdh1b,9131
mdh2,9132
mdk,9133
mdm1,9134
mdm2,9135
mdm4,9136
mdn1,9137
mdp1,9138
me1,9139
me2,9140
me3,9141
mea1,9142
meaf6,9143
mecom,9144
mecp2,9145
mecr,9146
med1,9147
med10,9148
med11,9149
med12,9150
med12l,9151
med13,9152
med13l,9153
med14,9154
med15,9155
med16,9156
med17,9157
med18,9158
med19,9159
med20,9160
med21,9161
med22,9162
med23,9163
med24,9164
med25,9165
med26,9166
med27,9167
med28,9168
med29,9169
med30,9170
med31,9171
med4,9172
med6,9173
med7,9174
med8,9175
med9,9176
mef2a,9177
mef2b,9178
mef2bnb,9179
mef2bnb-mef2b,9180
mef2c,9181
mef2d,9182
mefv,9183
megf10,9184
megf11,9185
megf6,9186
megf8,9187
megf9,9188
mei1,9189
meig1,9190
meis1,9191
meis2,9192
meis3,9193
melk,9194
memo1,9195
men1,9196
meox1,9197
meox2,9198
mep1a,9199
mep1b,9200
mepce,9201
mepe,9202
mertk,9203
mesdc1,9204
mesdc2,9205
mesp1,9206
mesp2,9207
mest,9208
met,9209
metap1,9210
metap1d,9211
metap2,9212
metrn,9213
metrnl,9214
mettl1,9215
mettl10,9216
mettl11a,9217
mettl11b,9218
mettl12,9219
mettl13,9220
mettl14,9221
mettl15,9222
mettl16,9223
mettl17,9224
mettl18,9225
mettl19,9226
mettl20,9227
mettl21a,9228
mettl21b,9229
mettl21d,9230
mettl22,9231
mettl23,9232
mettl24,9233
mettl2a,9234
mettl2b,9235
mettl3,9236
mettl4,9237
mettl5,9238
mettl6,9239
mettl7a,9240
mettl7b,9241
mettl8,9242
mettl9,9243
mex3a,9244
mex3b,9245
mex3c,9246
mex3d,9247
mfap1,9248
mfap2,9249
mfap3,9250
mfap3l,9251
mfap4,9252
mfap5,9253
mff,9254
mfge8,9255
mfhas1,9256
mfi2,9257
mfn1,9258
mfn2,9259
mfng,9260
mfrp,9261
mfsd1,9262
mfsd10,9263
mfsd11,9264
mfsd12,9265
mfsd2a,9266
mfsd2b,9267
mfsd3,9268
mfsd4,9269
mfsd5,9270
mfsd6,9271
mfsd6l,9272
mfsd7,9273
mfsd8,9274
mfsd9,9275
mga,9276
mgam,9277
mgat1,9278
mgat2,9279
mgat3,9280
mgat4a,9281
mgat4b,9282
mgat4c,9283
mgat5,9284
mgat5b,9285
mgea5,9286
mgll,9287
mgmt,9288
mgp,9289
mgrn1,9290
mgst1,9291
mgst2,9292
mgst3,9293
mia,9294
mia3,9295
mib1,9296
mib2,9297
mica,9298
mical1,9299
mical2,9300
mical3,9301
micalcl,9302
micall1,9303
micall2,9304
micb,9305
micu1,9306
mid1,9307
mid1ip1,9308
mid2,9309
midn,9310
mien1,9311
mier1,9312
mier2,9313
mier3,9314
mif,9315
mif4gd,9316
miip,9317
milr1,9318
mina,9319
mink1,9320
minos1,9321
minpp1,9322
mios,9323
mip,9324
mipep,9325
mipol1,9326
mir205hg,9327
mis12,9328
mis18a,9329
mis18bp1,9330
mitd1,9331
mitf,9332
mixl1,9333
mki67,9334
mki67ip,9335
mkks,9336
mkl1,9337
mkl2,9338
mkln1,9339
mknk1,9340
mknk2,9341
mkrn1,9342
mkrn2,9343
mks1,9344
mkx,9345
mlana,9346
mlc1,9347
mlec,9348
mlf1,9349
mlf1ip,9350
mlf2,9351
mlh1,9352
mlh3,9353
mlkl,9354
mll,9355
mll2,9356
mll3,9357
mll4,9358
mll5,9359
mllt1,9360
mllt10,9361
mllt11,9362
mllt3,9363
mllt4,9364
mllt6,9365
mlph,9366
mlst8,9367
mlx,9368
mlxip,9369
mlxipl,9370
mlycd,9371
mmaa,9372
mmab,9373
mmachc,9374
mmadhc,9375
mmd,9376
mmd2,9377
mme,9378
mmel1,9379
mmgt1,9380
mmp1,9381
mmp10,9382
mmp11,9383
mmp12,9384
mmp14,9385
mmp15,9386
mmp16,9387
mmp17,9388
mmp19,9389
mmp2,9390
mmp20,9391
mmp21,9392
mmp23b,9393
mmp24,9394
mmp25,9395
mmp28,9396
mmp3,9397
mmp8,9398
mmp9,9399
mmrn1,9400
mmrn2,9401
mms19,9402
mms22l,9403
mn1,9404
mnat1,9405
mnd1,9406
mnf1,9407
mns1,9408
mnt,9409
mnx1,9410
moap1,9411
mob1a,9412
mob1b,9413
mob2,9414
mob3a,9415
mob3b,9416
mob3c,9417
mob4,9418
mobp,9419
mocos,9420
mocs1,9421
mocs2,9422
mocs3,9423
mog,9424
mogat1,9425
mogat3,9426
mogs,9427
mok,9428
mon1a,9429
mon1b,9430
mon2,9431
morc1,9432
morc2,9433
morc3,9434
morc4,9435
morf4l1,9436
morf4l2,9437
morn1,9438
morn2,9439
morn3,9440
morn4,9441
mospd1,9442
mospd2,9443
mospd3,9444
mov10,9445
mov10l1,9446
moxd1,9447
mpdu1,9448
mpdz,9449
mpeg1,9450
mpg,9451
mphosph10,9452
mphosph6,9453
mphosph8,9454
mphosph9,9455
mpi,9456
mpl,9457
mplkip,9458
mpnd,9459
mpp1,9460
mpp2,9461
mpp3,9462
mpp4,9463
mpp5,9464
mpp6,9465
mpp7,9466
mppe1,9467
mpped1,9468
mpped2,9469
mprip,9470
mpst,9471
mpv17,9472
mpv17l,9473
mpv17l2,9474
mpz,9475
mpzl1,9476
mpzl2,9477
mpzl3,9478
mr1,9479
mrap,9480
mrap2,9481
mras,9482
mrc1,9483
mrc2,9484
mre11a,9485
mreg,9486
mrfap1,9487
mrfap1l1,9488
mrgprf,9489
mrgprx1,9490
mrgprx2,9491
mrgprx3,9492
mrgprx4,9493
mri1,9494
mrm1,9495
mro,9496
mrp63,9497
mrpl1,9498
mrpl10,9499
mrpl11,9500
mrpl12,9501
mrpl13,9502
mrpl14,9503
mrpl15,9504
mrpl16,9505
mrpl17,9506
mrpl18,9507
mrpl19,9508
mrpl2,9509
mrpl20,9510
mrpl21,9511
mrpl22,9512
mrpl23,9513
mrpl24,9514
mrpl27,9515
mrpl28,9516
mrpl3,9517
mrpl30,9518
mrpl32,9519
mrpl33,9520
mrpl34,9521
mrpl35,9522
mrpl36,9523
mrpl37,9524
mrpl38,9525
mrpl39,9526
mrpl4,9527
mrpl40,9528
mrpl41,9529
mrpl42,9530
mrpl43,9531
mrpl44,9532
mrpl45,9533
mrpl46,9534
mrpl47,9535
mrpl48,9536
mrpl49,9537
mrpl50,9538
mrpl51,9539
mrpl52,9540
mrpl53,9541
mrpl54,9542
mrpl55,9543
mrpl9,9544
mrps10,9545
mrps11,9546
mrps12,9547
mrps14,9548
mrps15,9549
mrps16,9550
mrps17,9551
mrps18a,9552
mrps18b,9553
mrps18c,9554
mrps2,9555
mrps21,9556
mrps22,9557
mrps23,9558
mrps24,9559
mrps25,9560
mrps26,9561
mrps27,9562
mrps28,9563
mrps30,9564
mrps31,9565
mrps33,9566
mrps34,9567
mrps35,9568
mrps36,9569
mrps5,9570
mrps6,9571
mrps7,9572
mrps9,9573
mrrf,9574
mrs2,9575
mrto4,9576
mrvi1,9577
ms4a1,9578
ms4a10,9579
ms4a12,9580
ms4a14,9581
ms4a15,9582
ms4a2,9583
ms4a3,9584
ms4a4a,9585
ms4a6a,9586
ms4a6e,9587
ms4a7,9588
ms4a8b,9589
msantd1,9590
msantd2,9591
msantd3,9592
msantd3-tmeff1,9593
msantd4,9594
msc,9595
msgn1,9596
msh2,9597
msh3,9598
msh4,9599
msh5,9600
msh6,9601
msi1,9602
msi2,9603
msl1,9604
msl2,9605
msl3,9606
msln,9607
msmb,9608
msmo1,9609
msmp,9610
msn,9611
msr1,9612
msra,9613
msrb1,9614
msrb2,9615
msrb3,9616
mss51,9617
mst1,9618
mst1r,9619
mst4,9620
mstn,9621
msto1,9622
msx1,9623
msx2,9624
mt-atp6,9625
mt-atp8,9626
mt-co1,9627
mt-co2,9628
mt-co3,9629
mt-cyb,9630
mt-nd1,9631
mt-nd2,9632
mt-nd3,9633
mt-nd4,9634
mt-nd4l,9635
mt-nd5,9636
mt-nd6,9637
mt1a,9638
mt1b,9639
mt1e,9640
mt1f,9641
mt1g,9642
mt1h,9643
mt1m,9644
mt1x,9645
mt2a,9646
mt3,9647
mta1,9648
mta2,9649
mta3,9650
mtap,9651
mtbp,9652
mtch1,9653
mtch2,9654
mtcp1,9655
mtcp1nb,9656
mtdh,9657
mterf,9658
mterfd1,9659
mterfd2,9660
mterfd3,9661
mtf1,9662
mtf2,9663
mtfmt,9664
mtfp1,9665
mtfr1,9666
mtg1,9667
mthfd1,9668
mthfd1l,9669
mthfd2,9670
mthfd2l,9671
mthfr,9672
mthfs,9673
mthfsd,9674
mtif2,9675
mtif3,9676
mtl5,9677
mtm1,9678
mtmr1,9679
mtmr10,9680
mtmr11,9681
mtmr12,9682
mtmr14,9683
mtmr2,9684
mtmr3,9685
mtmr4,9686
mtmr6,9687
mtmr7,9688
mtmr8,9689
mtmr9,9690
mtnr1a,9691
mtnr1b,9692
mto1,9693
mtor,9694
mtpap,9695
mtpn,9696
mtr,9697
mtrf1,9698
mtrf1l,9699
mtrnr2l1,9700
mtrnr2l10,9701
mtrnr2l2,9702
mtrnr2l3,9703
mtrnr2l4,9704
mtrnr2l5,9705
mtrnr2l6,9706
mtrnr2l7,9707
mtrnr2l8,9708
mtrr,9709
mtss1,9710
mtss1l,9711
mttp,9712
mtus1,9713
mtus2,9714
mtx1,9715
mtx2,9716
mtx3,9717
muc1,9718
muc12,9719
muc13,9720
muc15,9721
muc16,9722
muc17,9723
muc20,9724
muc21,9725
muc22,9726
muc4,9727
muc6,9728
muc7,9729
mucl1,9730
mul1,9731
mum1,9732
mum1l1,9733
murc,9734
mus81,9735
musk,9736
mustn1,9737
mut,9738
muted,9739
mutyh,9740
mvd,9741
mvk,9742
mvp,9743
mx1,9744
mx2,9745
mxd1,9746
mxd3,9747
mxd4,9748
mxi1,9749
mxra5,9750
mxra7,9751
mxra8,9752
myadm,9753
myadml2,9754
myb,9755
mybbp1a,9756
mybl1,9757
mybl2,9758
mybpc1,9759
mybpc2,9760
mybph,9761
mybphl,9762
myc,9763
mycbp,9764
mycbp2,9765
mycbpap,9766
mycl1,9767
mycn,9768
myct1,9769
myd88,9770
myef2,9771
myeov,9772
myeov2,9773
myf5,9774
myf6,9775
myh1,9776
myh10,9777
myh11,9778
myh13,9779
myh14,9780
myh15,9781
myh2,9782
myh3,9783
myh4,9784
myh6,9785
myh7,9786
myh7b,9787
myh8,9788
myh9,9789
myl10,9790
myl12a,9791
myl12b,9792
myl3,9793
myl4,9794
myl5,9795
myl6,9796
myl6b,9797
myl7,9798
myl9,9799
mylip,9800
mylk,9801
mylk2,9802
mylk3,9803
mylk4,9804
mylpf,9805
mynn,9806
myo10,9807
myo15a,9808
myo16,9809
myo18a,9810
myo18b,9811
myo19,9812
myo1a,9813
myo1b,9814
myo1c,9815
myo1d,9816
myo1e,9817
myo1f,9818
myo1g,9819
myo1h,9820
myo3a,9821
myo3b,9822
myo5a,9823
myo5b,9824
myo5c,9825
myo6,9826
myo7a,9827
myo7b,9828
myo9a,9829
myo9b,9830
myocd,9831
myof,9832
myog,9833
myom1,9834
myom2,9835
myom3,9836
myot,9837
myoz1,9838
myoz2,9839
myoz3,9840
mypn,9841
mypop,9842
myrip,9843
mysm1,9844
myt1,9845
myt1l,9846
myzap,9847
mzb1,9848
mzf1,9849
mzt1,9850
mzt2a,9851
mzt2b,9852
n4bp1,9853
n4bp2,9854
n4bp2l1,9855
n4bp2l2,9856
n4bp3,9857
n6amt1,9858
n6amt2,9859
naa10,9860
naa15,9861
naa16,9862
naa20,9863
naa25,9864
naa30,9865
naa35,9866
naa38,9867
naa40,9868
naa50,9869
naa60,9870
naaa,9871
naalad2,9872
naaladl1,9873
naaladl2,9874
nab1,9875
nab2,9876
naca,9877
naca2,9878
nacad,9879
nacc1,9880
nacc2,9881
nadk,9882
nadkd1,9883
nadsyn1,9884
nae1,9885
naf1,9886
naga,9887
nagk,9888
naglu,9889
nagpa,9890
nags,9891
naif1,9892
naip,9893
nalcn,9894
nampt,9895
nanog,9896
nanognb,9897
nanos1,9898
nanos3,9899
nanp,9900
nans,9901
nap1l1,9902
nap1l2,9903
nap1l3,9904
nap1l4,9905
nap1l5,9906
napa,9907
napb,9908
napepld,9909
napg,9910
naprt1,9911
napsa,9912
narf,9913
narfl,9914
narg2,9915
narr,9916
nars,9917
nars2,9918
nasp,9919
nat1,9920
nat10,9921
nat14,9922
nat16,9923
nat2,9924
nat6,9925
nat8,9926
nat8b,9927
nat8l,9928
nat9,9929
nav1,9930
nav2,9931
nav3,9932
nbas,9933
nbea,9934
nbeal1,9935
nbeal2,9936
nbl1,9937
nbn,9938
nbpf1,9939
nbpf10,9940
nbpf11,9941
nbpf14,9942
nbpf15,9943
nbpf16,9944
nbpf24,9945
nbpf3,9946
nbpf4,9947
nbpf6,9948
nbpf7,9949
nbpf9,9950
nbr1,9951
ncald,9952
ncam1,9953
ncam2,9954
ncan,9955
ncapd2,9956
ncapd3,9957
ncapg,9958
ncapg2,9959
ncaph,9960
ncaph2,9961
ncbp1,9962
ncbp2,9963
nccrp1,9964
ncdn,9965
nceh1,9966
ncf1,9967
ncf2,9968
nck1,9969
nck2,9970
nckap1,9971
nckap1l,9972
nckap5,9973
nckap5l,9974
nckipsd,9975
ncl,9976
ncln,9977
ncoa1,9978
ncoa2,9979
ncoa3,9980
ncoa4,9981
ncoa5,9982
ncoa6,9983
ncoa7,9984
ncor1,9985
ncor2,9986
ncr1,9987
ncr3,9988
ncs1,9989
ncstn,9990
ndc80,9991
nde1,9992
ndel1,9993
ndfip1,9994
ndfip2,9995
ndn,9996
ndnf,9997
ndnl2,9998
ndor1,9999
ndp,10000
ndrg1,10001
ndrg2,10002
ndrg3,10003
ndrg4,10004
ndst1,10005
ndst2,10006
ndst3,10007
ndst4,10008
ndufa1,10009
ndufa10,10010
ndufa11,10011
ndufa12,10012
ndufa13,10013
ndufa2,10014
ndufa3,10015
ndufa4,10016
ndufa4l2,10017
ndufa5,10018
ndufa6,10019
ndufa7,10020
ndufa8,10021
ndufa9,10022
ndufab1,10023
ndufaf1,10024
ndufaf2,10025
ndufaf3,10026
ndufaf4,10027
ndufb1,10028
ndufb10,10029
ndufb11,10030
ndufb2,10031
ndufb3,10032
ndufb4,10033
ndufb5,10034
ndufb6,10035
ndufb7,10036
ndufb8,10037
ndufb9,10038
ndufc1,10039
ndufc2,10040
ndufc2-kctd14,10041
ndufs1,10042
ndufs2,10043
ndufs3,10044
ndufs4,10045
ndufs5,10046
ndufs6,10047
ndufs7,10048
ndufs8,10049
ndufv1,10050
ndufv2,10051
ndufv3,10052
neb,10053
nebl,10054
necab1,10055
necab2,10056
necab3,10057
necap1,10058
necap2,10059
nedd1,10060
nedd4,10061
nedd4l,10062
nedd8,10063
nedd8-mdp1,10064
nedd9,10065
nefh,10066
nefl,10067
nefm,10068
negr1,10069
neil1,10070
neil2,10071
neil3,10072
nek1,10073
nek10,10074
nek11,10075
nek2,10076
nek3,10077
nek4,10078
nek5,10079
nek6,10080
nek7,10081
nek8,10082
nek9,10083
nelf,10084
nell1,10085
nell2,10086
nemf,10087
nenf,10088
neo1,10089
nes,10090
net1,10091
neto1,10092
neto2,10093
neu1,10094
neu3,10095
neu4,10096
neurl,10097
neurl1b,10098
neurl2,10099
neurl4,10100
neurod1,10101
neurog1,10102
neurog3,10103
nexn,10104
nf1,10105
nf2,10106
nfam1,10107
nfasc,10108
nfat5,10109
nfatc1,10110
nfatc2,10111
nfatc2ip,10112
nfatc3,10113
nfatc4,10114
nfe2,10115
nfe2l1,10116
nfe2l2,10117
nfe2l3,10118
nfia,10119
nfib,10120
nfic,10121
nfil3,10122
nfix,10123
nfkb1,10124
nfkb2,10125
nfkbia,10126
nfkbib,10127
nfkbid,10128
nfkbie,10129
nfkbil1,10130
nfkbiz,10131
nfrkb,10132
nfs1,10133
nfu1,10134
nfx1,10135
nfxl1,10136
nfya,10137
nfyb,10138
nfyc,10139
ngb,10140
ngdn,10141
ngef,10142
ngf,10143
ngfr,10144
ngfrap1,10145
ngly1,10146
ngrn,10147
nhej1,10148
nhlh1,10149
nhlh2,10150
nhlrc1,10151
nhlrc2,10152
nhlrc3,10153
nhlrc4,10154
nhp2,10155
nhp2l1,10156
nhs,10157
nhsl1,10158
nhsl2,10159
nicn1,10160
nid1,10161
nid2,10162
nif3l1,10163
nin,10164
ninj1,10165
ninj2,10166
ninl,10167
nip7,10168
nipa1,10169
nipa2,10170
nipal1,10171
nipal2,10172
nipal3,10173
nipal4,10174
nipbl,10175
nipsnap1,10176
nipsnap3a,10177
nipsnap3b,10178
nisch,10179
nit1,10180
nit2,10181
nkain1,10182
nkain2,10183
nkain3,10184
nkain4,10185
nkap,10186
nkapl,10187
nkd1,10188
nkd2,10189
nkiras1,10190
nkiras2,10191
nkpd1,10192
nkrf,10193
nktr,10194
nkx1-2,10195
nkx2-1,10196
nkx2-2,10197
nkx2-4,10198
nkx2-5,10199
nkx2-6,10200
nkx2-8,10201
nkx3-1,10202
nkx3-2,10203
nle1,10204
nlgn1,10205
nlgn2,10206
nlgn3,10207
nlgn4x,10208
nlgn4y,10209
nlk,10210
nln,10211
nlrc3,10212
nlrc4,10213
nlrc5,10214
nlrp1,10215
nlrp10,10216
nlrp11,10217
nlrp12,10218
nlrp13,10219
nlrp14,10220
nlrp2,10221
nlrp3,10222
nlrp5,10223
nlrp7,10224
nlrp8,10225
nlrp9,10226
nlrx1,10227
nmb,10228
nmbr,10229
nmd3,10230
nme1,10231
nme1-nme2,10232
nme2,10233
nme3,10234
nme4,10235
nme5,10236
nme6,10237
nme7,10238
nme9,10239
nmi,10240
nmnat1,10241
nmnat2,10242
nmnat3,10243
nmral1,10244
nmt1,10245
nmt2,10246
nmu,10247
nmur1,10248
nmur2,10249
nnat,10250
nnmt,10251
nnt,10252
noa1,10253
nob1,10254
noc2l,10255
noc3l,10256
noc4l,10257
nod1,10258
nod2,10259
nodal,10260
nog,10261
nol10,10262
nol11,10263
nol12,10264
nol3,10265
nol4,10266
nol6,10267
nol7,10268
nol8,10269
nol9,10270
nolc1,10271
nom1,10272
nomo1,10273
nomo2,10274
nomo3,10275
nono,10276
nop10,10277
nop14,10278
nop16,10279
nop2,10280
nop56,10281
nop58,10282
nos1,10283
nos1ap,10284
nos2,10285
nos3,10286
nosip,10287
nostrin,10288
notch1,10289
notch2,10290
notch2nl,10291
notch3,10292
notch4,10293
notum,10294
nov,10295
nova1,10296
nova2,10297
nox1,10298
nox3,10299
nox4,10300
nox5,10301
noxa1,10302
noxo1,10303
noxred1,10304
npas1,10305
npas2,10306
npas3,10307
npas4,10308
npat,10309
npb,10310
npbwr1,10311
npc1,10312
npc1l1,10313
npc2,10314
npdc1,10315
npepl1,10316
npepps,10317
npff,10318
npffr2,10319
nphp1,10320
nphp3,10321
nphp4,10322
nphs1,10323
npip,10324
npipl3,10325
npl,10326
nploc4,10327
npm1,10328
npm2,10329
npm3,10330
npnt,10331
nppa,10332
nppb,10333
nppc,10334
npr1,10335
npr2,10336
npr3,10337
nprl2,10338
nprl3,10339
npsr1,10340
nptn,10341
nptx1,10342
nptx2,10343
nptxr,10344
npw,10345
npy,10346
npy1r,10347
npy2r,10348
npy5r,10349
nqo1,10350
nqo2,10351
nr0b1,10352
nr0b2,10353
nr1d1,10354
nr1d2,10355
nr1h2,10356
nr1h3,10357
nr1h4,10358
nr1i2,10359
nr1i3,10360
nr2c1,10361
nr2c2,10362
nr2c2ap,10363
nr2e1,10364
nr2e3,10365
nr2f1,10366
nr2f2,10367
nr2f6,10368
nr3c1,10369
nr3c2,10370
nr4a1,10371
nr4a2,10372
nr4a3,10373
nr5a2,10374
nr6a1,10375
nrap,10376
nrarp,10377
nras,10378
nrbf2,10379
nrbp1,10380
nrbp2,10381
nrcam,10382
nrd1,10383
nrep,10384
nrf1,10385
nrg1,10386
nrg2,10387
nrg3,10388
nrg4,10389
nrgn,10390
nrip1,10391
nrip2,10392
nrip3,10393
nrk,10394
nrl,10395
nrm,10396
nrn1,10397
nrn1l,10398
nrp1,10399
nrp2,10400
nrsn1,10401
nrsn2,10402
nrtn,10403
nrxn1,10404
nrxn2,10405
nrxn3,10406
nsa2,10407
nsd1,10408
nsdhl,10409
nsf,10410
nsfl1c,10411
nsl1,10412
nsmaf,10413
nsmce1,10414
nsmce2,10415
nsmce4a,10416
nsrp1,10417
nsun2,10418
nsun3,10419
nsun4,10420
nsun5,10421
nsun6,10422
nsun7,10423
nt5c,10424
nt5c1b,10425
nt5c1b-rdh14,10426
nt5c2,10427
nt5c3,10428
nt5c3l,10429
nt5dc1,10430
nt5dc2,10431
nt5dc3,10432
nt5e,10433
nt5m,10434
ntan1,10435
ntf3,10436
ntf4,10437
nthl1,10438
ntm,10439
ntn1,10440
ntn4,10441
ntn5,10442
ntng1,10443
ntng2,10444
ntpcr,10445
ntrk1,10446
ntrk2,10447
ntrk3,10448
nts,10449
ntsr1,10450
nuak1,10451
nuak2,10452
nub1,10453
nubp1,10454
nubp2,10455
nubpl,10456
nucb1,10457
nucb2,10458
nucks1,10459
nudc,10460
nudcd1,10461
nudcd2,10462
nudcd3,10463
nudt1,10464
nudt10,10465
nudt11,10466
nudt12,10467
nudt13,10468
nudt14,10469
nudt15,10470
nudt16,10471
nudt16l1,10472
nudt17,10473
nudt18,10474
nudt19,10475
nudt2,10476
nudt21,10477
nudt22,10478
nudt3,10479
nudt4,10480
nudt5,10481
nudt6,10482
nudt7,10483
nudt8,10484
nudt9,10485
nuf2,10486
nufip1,10487
nufip2,10488
numa1,10489
numb,10490
numbl,10491
nup107,10492
nup133,10493
nup153,10494
nup155,10495
nup160,10496
nup188,10497
nup205,10498
nup210,10499
nup210l,10500
nup214,10501
nup35,10502
nup37,10503
nup43,10504
nup50,10505
nup54,10506
nup62,10507
nup62cl,10508
nup85,10509
nup88,10510
nup93,10511
nup98,10512
nupl1,10513
nupl2,10514
nupr1,10515
nus1,10516
nusap1,10517
nutf2,10518
nvl,10519
nwd1,10520
nxf1,10521
nxf2,10522
nxf2b,10523
nxf3,10524
nxf5,10525
nxn,10526
nxnl1,10527
nxnl2,10528
nxph2,10529
nxph3,10530
nxph4,10531
nxt1,10532
nxt2,10533
nyap1,10534
nyap2,10535
nynrin,10536
o3far1,10537
oaf,10538
oas1,10539
oas2,10540
oas3,10541
oasl,10542
oat,10543
oaz1,10544
oaz2,10545
oaz3,10546
obfc1,10547
obfc2a,10548
obfc2b,10549
obscn,10550
obsl1,10551
oca2,10552
ocel1,10553
ociad1,10554
ociad2,10555
oclm,10556
ocln,10557
ocrl,10558
ocstamp,10559
odam,10560
odc1,10561
odf2,10562
odf2l,10563
odf3b,10564
odf3l1,10565
odf3l2,10566
odf4,10567
odz1,10568
odz2,10569
odz3,10570
odz4,10571
ofd1,10572
ogdh,10573
ogdhl,10574
ogfod1,10575
ogfod2,10576
ogfr,10577
ogfrl1,10578
ogg1,10579
ogn,10580
ogt,10581
oip5,10582
oit3,10583
ola1,10584
olah,10585
olfm1,10586
olfm2,10587
olfm3,10588
olfml1,10589
olfml2a,10590
olfml2b,10591
olfml3,10592
olig1,10593
olig2,10594
olig3,10595
olr1,10596
oma1,10597
omd,10598
omg,10599
omp,10600
onecut1,10601
onecut2,10602
ooep,10603
opa1,10604
opa3,10605
opalin,10606
opcml,10607
ophn1,10608
oplah,10609
opn1sw,10610
opn3,10611
opn5,10612
oprk1,10613
oprl1,10614
oprm1,10615
optc,10616
optn,10617
