,TF,Target,Label
36909,15137,13755,1
36910,15137,6262,1
36911,15137,14451,1
36912,15137,7996,1
36913,15137,15338,1
36914,15137,11774,1
36915,15137,11755,1
36916,15137,17561,1
36917,15137,8932,1
36918,15137,16911,1
36919,15137,789,1
36920,15137,12219,1
36921,15137,7248,1
36922,15137,13796,1
36923,15137,11006,1
36924,15137,14738,1
36925,15137,15660,1
36926,15137,13066,1
36927,15137,12791,1
36928,15137,13401,1
36929,15137,1089,1
36930,15137,8328,1
36931,15137,13177,1
36932,15137,12732,1
36933,15137,6306,1
36934,15137,3677,1
36935,15137,17547,1
36936,15137,4306,1
36937,15137,15340,1
36938,15137,10241,1
36939,15137,16356,1
36940,15137,5150,1
36941,15137,9854,1
36942,15137,780,1
36943,15137,1753,1
36944,15137,6684,1
36945,15137,12833,1
36946,15137,7809,1
36947,15137,13104,1
36948,15137,9124,1
36949,15137,4655,1
36950,15137,14817,1
36951,15137,17301,1
36952,15137,7747,1
36953,15137,7032,1
36954,15137,13961,1
36955,15137,16830,1
36956,15137,8857,1
36957,15137,1303,1
36958,15137,8846,1
36959,15137,10028,1
36960,15137,13639,1
36961,15137,5370,1
36962,15137,12027,1
36963,15137,7326,1
36964,15137,17638,1
36965,15137,1572,1
36966,15137,8154,1
36967,15137,9243,1
36968,15137,16477,1
36969,15137,11,1
36970,15137,4276,1
36971,15137,15850,1
36972,15137,604,1
36973,15137,25,1
36974,15137,4833,1
36975,15137,3518,1
36976,15137,16511,1
36977,15137,17039,1
36978,15137,4417,1
36979,15137,15287,1
36980,15137,15734,1
36981,15137,3538,1
36982,15137,2534,1
36983,15137,2899,1
36984,15137,17458,1
36985,15137,2033,1
36986,15137,9001,1
36987,15137,17667,1
36988,15137,16063,1
36989,15137,743,1
36990,15137,16973,1
36991,15137,16872,1
36992,15137,16781,1
36993,15137,4636,1
36994,15137,2940,1
36995,15137,5868,1
36996,15137,9295,1
36997,15137,13093,1
36998,15137,207,1
36999,15137,1529,1
37000,15137,12037,1
37001,15137,14239,1
37002,15137,2280,1
37003,15137,4950,1
37004,15137,9487,1
37005,15137,331,1
37006,15137,13411,1
37007,15137,4205,1
37008,15137,2523,1
37009,15137,17553,1
37010,15137,11413,1
37011,15137,14333,1
37012,15137,5925,1
37013,15137,11863,1
37014,15137,3108,1
37015,15137,11227,1
37016,15137,9808,1
37017,15137,13513,1
37018,15137,16059,1
37019,15137,12090,1
37020,15137,10431,1
37021,15137,11347,1
37022,15137,7025,1
37023,15137,1761,1
37024,15137,11165,1
37025,15137,12171,1
37026,15137,7223,1
37027,15137,1786,1
37028,15137,12762,1
37029,15137,16895,1
37030,15137,12781,1
37031,15137,7754,1
37032,15137,11381,1
37033,15137,15654,1
37034,15137,12075,1
37035,15137,3153,1
37036,15137,13121,1
37037,15137,2576,1
37038,15137,12173,1
37039,15137,3507,1
37040,15137,11433,1
37041,15137,16546,1
37042,15137,17538,1
37043,15137,485,1
37044,15137,15052,1
37045,15137,4760,1
37046,15137,10451,1
37047,15137,8325,1
37048,15137,15532,1
37049,15137,10863,1
37050,15137,5905,1
37051,15137,15766,1
37052,15137,6857,1
37053,15137,15160,1
37054,15137,11172,1
37055,15137,14247,1
37056,15137,15637,1
37057,15137,9070,1
37058,15137,9789,1
37059,15137,3620,1
37060,15137,7379,1
37061,15137,11249,1
37062,15137,6039,1
37063,15137,12013,1
37064,15137,12469,1
37065,15137,12931,1
37066,15137,1498,1
37067,15137,9938,1
37068,15137,9029,1
37069,15137,344,1
37070,15137,9225,1
37071,15137,2067,1
37072,15137,13212,1
37073,15137,12923,1
37074,15137,14201,1
37075,15137,16983,1
37076,15137,12600,1
37077,15137,9850,1
37078,15137,3944,1
37079,15137,1641,1
37080,15137,17719,1
37081,15137,3448,1
37082,15137,6970,1
37083,15137,9717,1
37084,15137,15208,1
37085,15137,17212,1
37086,15137,16365,1
37087,15137,5618,1
37088,15137,13690,1
37089,15137,14186,1
37090,15137,16170,1
37091,15137,16561,1
37092,15137,15539,1
37093,15137,16733,1
37094,15137,6768,1
37095,15137,384,1
37096,15137,1456,1
37097,15137,6189,1
37098,15137,305,1
37099,15137,1695,1
37100,15137,2470,1
37101,15137,15450,1
37102,15137,4904,1
37103,15137,9571,1
37104,15137,6043,1
37105,15137,11561,1
37106,15137,4979,1
37107,15137,6318,1
37108,15137,8694,1
37109,15137,14484,1
37110,15137,17605,1
37111,15137,5612,1
37112,15137,14258,1
37113,15137,6372,1
37114,15137,10089,1
37115,15137,8467,1
37116,15137,7513,1
37117,15137,8173,1
37118,15137,6986,1
37119,15137,3200,1
37120,15137,10790,1
37121,15137,278,1
37122,15137,11936,1
37123,15137,5409,1
37124,15137,2497,1
37125,15137,10011,1
37126,15137,16757,1
37127,15137,17204,1
37128,15137,4722,1
37129,15137,17652,1
37130,15137,6351,1
37131,15137,8332,1
37132,15137,2144,1
37133,15137,6985,1
37134,15137,17154,1
37135,15137,9475,1
37136,15137,5832,1
37137,15137,2386,1
37138,15137,2461,1
37139,15137,11338,1
37140,15137,11272,1
37141,15137,10935,1
37142,15137,5957,1
37143,15137,4583,1
37144,15137,8512,1
37145,15137,2415,1
37146,15137,12325,1
37147,15137,5072,1
37148,15137,3096,1
37149,15137,10508,1
37150,15137,6113,1
37151,15137,8042,1
37152,15137,14822,1
37153,15137,2036,1
37154,15137,16616,1
37155,15137,8919,1
37156,15137,14992,1
37157,15137,1156,1
37158,15137,1503,1
37159,15137,15490,1
37160,15137,833,1
37161,15137,17497,1
37162,15137,5828,1
37163,15137,16379,1
37164,15137,6442,1
37165,15137,7101,1
37166,15137,81,1
37167,15137,6418,1
37168,15137,1551,1
37169,15137,7405,1
37170,15137,1198,1
37171,15137,6771,1
37172,15137,8162,1
37173,15137,5987,1
37174,15137,14394,1
37175,15137,10032,1
37176,15137,16266,1
37177,15137,7700,1
37178,15137,2928,1
37179,15137,17591,1
37180,15137,11575,1
37181,15137,13347,1
37182,15137,11886,1
37183,15137,12190,1
37184,15137,3564,1
37185,15137,11223,1
37186,15137,12461,1
37187,15137,5177,1
37188,15137,16150,1
37189,15137,6225,1
37190,15137,475,1
37191,15137,6808,1
37192,15137,7804,1
37193,15137,11316,1
37194,15137,13616,1
37195,15137,11700,1
37196,15137,11394,1
37197,15137,1878,1
37198,15137,10848,1
37199,15137,8323,1
37200,15137,13496,1
37201,15137,11958,1
37202,15137,59,1
37203,15137,14307,1
37204,15137,13621,1
37205,15137,15409,1
37206,15137,13960,1
37207,15137,17231,1
37208,15137,5119,1
37209,15137,8965,1
37210,15137,4638,1
37211,15137,15848,1
37212,15137,7935,1
37213,15137,14243,1
37214,15137,1019,1
37215,15137,513,1
37216,15137,6632,1
37217,15137,17139,1
37218,15137,5346,1
37219,15137,15141,1
37220,15137,4133,1
37221,15137,16125,1
37222,15137,1142,1
37223,15137,16827,1
37224,15137,13440,1
37225,15137,13408,1
37226,15137,16402,1
37227,15137,13402,1
37228,15137,11851,1
37229,15137,939,1
37230,15137,8671,1
37231,15137,4852,1
37232,15137,1860,1
37233,15137,6139,1
37234,15137,6365,1
37235,15137,16579,1
37236,15137,15554,1
37237,15137,9443,1
37238,15137,8284,1
37239,15137,1385,1
37240,15137,17687,1
37241,15137,7948,1
37242,15137,2456,1
37243,15137,8080,1
37244,15137,13623,1
37245,15137,7571,1
37246,15137,16664,1
37247,15137,7394,1
37248,15137,7257,1
37249,15137,11156,1
37250,15137,1050,1
37251,15137,6087,1
37252,15137,1200,1
37253,15137,11930,1
37254,15137,1570,1
37255,15137,3090,1
37256,15137,14875,1
37257,15137,3279,1
37258,15137,8912,1
37259,15137,14826,1
37260,15137,12304,1
37261,15137,4089,1
37262,15137,14800,1
37263,15137,1038,1
37264,15137,12571,1
37265,15137,1169,1
37266,15137,4268,1
37267,15137,16105,1
37268,15137,3175,1
37269,15137,10069,1
37270,15137,11661,1
37271,15137,8010,1
37272,15137,5309,1
37273,15137,9687,1
37274,15137,3114,1
37275,15137,17347,1
37276,15137,4526,1
37277,15137,11345,1
37278,15137,4580,1
37279,15137,11092,1
37280,15137,17148,1
37281,15137,11853,1
37282,15137,2512,1
37283,15137,6711,1
37284,15137,12084,1
37285,15137,3640,1
37286,15137,16457,1
37287,15137,17102,1
37288,15137,3674,1
37289,15137,15129,1
37290,15137,16590,1
37291,15137,13046,1
37292,15137,4660,1
37293,15137,8207,1
37294,15137,697,1
37295,15137,418,1
37296,15137,14635,1
37297,15137,4297,1
37298,15137,17267,1
37299,15137,4521,1
37300,15137,142,1
37301,15137,3395,1
37302,15137,17517,1
37303,15137,15345,1
37304,15137,7124,1
37305,15137,5440,1
37306,15137,12418,1
37307,15137,3189,1
37308,15137,3124,1
37309,15137,929,1
37310,15137,9969,1
37311,15137,16362,1
37312,15137,7661,1
37313,15137,4828,1
37314,15137,15945,1
37315,15137,16049,1
37316,15137,13955,1
37317,15137,2902,1
37318,15137,14036,1
37319,15137,12213,1
37320,15137,9386,1
37321,15137,14079,1
37322,15137,7198,1
37323,15137,1224,1
37324,15137,308,1
37325,15137,8013,1
37326,15137,13652,1
37327,15137,9246,1
37328,15137,13828,1
37329,15137,16,1
37330,15137,17436,1
37331,15137,9425,1
37332,15137,7664,1
37333,15137,5634,1
37334,15137,16004,1
37335,15137,3664,1
37336,15137,10095,1
37337,15137,14081,1
37338,15137,3830,1
37339,15137,15937,1
37340,15137,755,1
37341,15137,8002,1
37342,15137,3566,1
37343,15137,7301,1
37344,15137,10902,1
37345,15137,13078,1
37346,15137,12943,1
37347,15137,16998,1
37348,15137,608,1
37349,15137,4077,1
37350,15137,15199,1
37351,15137,15718,1
37352,15137,6779,1
37353,15137,6953,1
37354,15137,15390,1
37355,15137,14288,1
37356,15137,369,1
37357,15137,13563,1
37358,15137,16403,1
37359,15137,5357,1
37360,15137,12853,1
37361,15137,9502,1
37362,15137,13794,1
37363,15137,10033,1
37364,15137,8211,1
37365,15137,10312,1
37366,15137,2025,1
37367,15137,10099,1
37368,15137,12334,1
37369,15137,14074,1
37370,15137,12873,1
37371,15137,15610,1
37372,15137,11250,1
37373,15137,6705,1
37374,15137,6028,1
37375,15137,16765,1
37376,15137,14557,1
37377,15137,1476,1
37378,15137,7695,1
37379,15137,8400,1
37380,15137,367,1
37381,15137,2175,1
37382,15137,2914,1
37383,15137,17551,1
37384,15137,13625,1
37385,15137,16570,1
37386,15137,1690,1
37387,15137,14499,1
37388,15137,4881,1
37389,15137,9194,1
37390,15137,1436,1
37391,15137,7200,1
37392,15137,11012,1
37393,15137,14965,1
37394,15137,15711,1
37395,15137,14759,1
37396,15137,9211,1
37397,15137,3637,1
37398,15137,14072,1
37399,15137,16458,1
37400,15137,15419,1
37401,15137,9195,1
37402,15137,616,1
37403,15137,10521,1
37404,15137,5109,1
37405,15137,6611,1
37406,15137,7672,1
37407,15137,2644,1
37408,15137,11922,1
37409,15137,16413,1
37410,15137,1341,1
37411,15137,17401,1
37412,15137,12337,1
37413,15137,13002,1
37414,15137,1689,1
37415,15137,8689,1
37416,15137,2839,1
37417,15137,3405,1
37418,15137,6658,1
37419,15137,2932,1
37420,15137,17194,1
37421,15137,4829,1
37422,15137,436,1
37423,15137,1784,1
37424,15137,1578,1
37425,15137,3338,1
37426,15137,3844,1
37427,15137,7496,1
37428,15137,746,1
37429,15137,8664,1
37430,15137,3959,1
37431,15137,7760,1
37432,15137,14311,1
37433,15137,12596,1
37434,15137,9296,1
37435,15137,16277,1
37436,15137,8958,1
37437,15137,16690,1
37438,15137,6656,1
37439,15137,11888,1
37440,15137,17770,1
37441,15137,9273,1
37442,15137,6233,1
37443,15137,10415,1
37444,15137,11258,1
37445,15137,7419,1
37446,15137,7256,1
37447,15137,860,1
37448,15137,10309,1
37449,15137,9027,1
37450,15137,4804,1
37451,15137,5192,1
37452,15137,12045,1
37453,15137,8331,1
37454,15137,7954,1
37455,15137,11714,1
37456,15137,4126,1
37457,15137,5782,1
37458,15137,6231,1
37459,15137,16068,1
37460,15137,17235,1
37461,15137,16109,1
37462,15137,14490,1
37463,15137,7189,1
37464,15137,9983,1
37465,15137,6885,1
37466,15137,12683,1
37467,15137,3500,1
37468,15137,11290,1
37469,15137,9676,1
37470,15137,14631,1
37471,15137,1749,1
37472,15137,11650,1
37473,15137,8716,1
37474,15137,194,1
37475,15137,10257,1
37476,15137,15426,1
37477,15137,11361,1
37478,15137,16248,1
37479,15137,17611,1
37480,15137,7767,1
37481,15137,7267,1
37482,15137,4819,1
37483,15137,14584,1
37484,15137,1152,1
37485,15137,4097,1
37486,15137,10134,1
37487,15137,1063,1
37488,15137,6437,1
37489,15137,12067,1
37490,15137,7924,1
37491,15137,1872,1
37492,15137,15039,1
37493,15137,15462,1
37494,15137,15983,1
37495,15137,9758,1
37496,15137,12417,1
37497,15137,3455,1
37498,15137,4560,1
37499,15137,14650,1
37500,15137,2734,1
37501,15137,7233,1
37502,15137,5982,1
37503,15137,11440,1
37504,15137,825,1
37505,15137,12056,1
37506,15137,2329,1
37507,15137,16372,1
37508,15137,16744,1
37509,15137,12757,1
37510,15137,2573,1
37511,15137,13735,1
37512,15137,11116,1
37513,15137,7609,1
37514,15137,15389,1
37515,15137,7598,1
37516,15137,13552,1
37517,15137,17512,1
37518,15137,7890,1
37519,15137,9690,1
37520,15137,127,1
37521,15137,12665,1
37522,15137,8495,1
37523,15137,2375,1
37524,15137,4164,1
37525,15137,2803,1
37526,15137,4128,1
37527,15137,3402,1
37528,15137,8949,1
37529,15137,9293,1
37530,15137,9671,1
37531,15137,9474,1
37532,15137,16400,1
37533,15137,12847,1
37534,15137,14198,1
37535,15137,13586,1
37536,15137,15533,1
37537,15137,17122,1
37538,15137,9828,1
37539,15137,11734,1
37540,15137,4549,1
37541,15137,12594,1
37542,15137,12749,1
37543,15137,6238,1
37544,15137,4440,1
37545,15137,8970,1
37546,15137,605,1
37547,15137,1157,1
37548,15137,17084,1
37549,15137,848,1
37550,15137,6239,1
37551,15137,6706,1
37552,15137,8444,1
37553,15137,8156,1
37554,15137,9797,1
37555,15137,3631,1
37556,15137,11268,1
37557,15137,4606,1
37558,15137,11535,1
37559,15137,6037,1
37560,15137,15406,1
37561,15137,6109,1
37562,15137,3485,1
37563,15137,16338,1
37564,15137,3146,1
37565,15137,12795,1
37566,15137,10772,1
37567,15137,14656,1
37568,15137,1272,1
37569,15137,12412,1
37570,15137,8990,1
37571,15137,11898,1
37572,15137,12648,1
37573,15137,7889,1
37574,15137,11847,1
37575,15137,12896,1
37576,15137,731,1
37577,15137,17482,1
37578,15137,7659,1
37579,15137,12492,1
37580,15137,11412,1
37581,15137,12699,1
37582,15137,17682,1
37583,15137,6300,1
37584,15137,5867,1
37585,15137,9284,1
37586,15137,9073,1
37587,15137,16454,1
37588,15137,9223,1
37589,15137,13006,1
37590,15137,5652,1
37591,15137,3022,1
37592,15137,12839,1
37593,15137,11924,1
37594,15137,11238,1
37595,15137,878,1
37596,15137,3921,1
37597,15137,13549,1
37598,15137,10167,1
37599,15137,14764,1
37600,15137,6865,1
37601,15137,7329,1
37602,15137,1147,1
37603,15137,426,1
37604,15137,4743,1
37605,15137,14682,1
37606,15137,6027,1
37607,15137,14275,1
37608,15137,1084,1
37609,15137,17724,1
37610,15137,4969,1
37611,15137,17577,1
37612,15137,1544,1
37613,15137,10153,1
37614,15137,15721,1
37615,15137,6439,1
37616,15137,9956,1
37617,15137,394,1
37618,15137,2563,1
37619,15137,778,1
37620,15137,15429,1
37621,15137,9067,1
37622,15137,6745,1
37623,15137,1271,1
37624,15137,2648,1
37625,15137,9805,1
37626,15137,12348,1
37627,15137,9495,1
37628,15137,580,1
37629,15137,15017,1
37630,15137,11448,1
37631,15137,6032,1
37632,15137,8767,1
37633,15137,12409,1
37634,15137,6034,1
37635,15137,15104,1
37636,15137,14644,1
37637,15137,6731,1
37638,15137,12630,1
37639,15137,13145,1
37640,15137,4402,1
37641,15137,8766,1
37642,15137,13555,1
37643,15137,3615,1
37644,15137,11362,1
37645,15137,5071,1
37646,15137,4527,1
37647,15137,5638,1
37648,15137,9901,1
37649,15137,17776,1
37650,15137,38,1
37651,15137,1307,1
37652,15137,5606,1
37653,15137,10916,1
37654,15137,821,1
37655,15137,16941,1
37656,15137,11616,1
37657,15137,14651,1
37658,15137,4039,1
37659,15137,12826,1
37660,15137,1086,1
37661,15137,5912,1
37662,15137,189,1
37663,15137,3659,1
37664,15137,4469,1
37665,15137,13486,1
37666,15137,16968,1
37667,15137,4656,1
37668,15137,15779,1
37669,15137,4802,1
37670,15137,15003,1
37671,15137,12861,1
37672,15137,11833,1
37673,15137,2340,1
37674,15137,12846,1
37675,15137,15175,1
37676,15137,13222,1
37677,15137,15221,1
37678,15137,7800,1
37679,15137,11079,1
37680,15137,8955,1
37681,15137,15492,1
37682,15137,2428,1
37683,15137,13398,1
37684,15137,7084,1
37685,15137,140,1
37686,15137,7006,1
37687,15137,10551,1
37688,15137,10126,1
37689,15137,16459,1
37690,15137,17311,1
37691,15137,2568,1
37692,15137,10510,1
37693,15137,866,1
37694,15137,10109,1
37695,15137,8100,1
37696,15137,12817,1
37697,15137,16434,1
37698,15137,17556,1
37699,15137,13110,1
37700,15137,13943,1
37701,15137,16969,1
37702,15137,2429,1
37703,15137,7979,1
37704,15137,15980,1
37705,15137,9239,1
37706,15137,4814,1
37707,15137,6119,1
37708,15137,9258,1
37709,15137,16711,1
37710,15137,11391,1
37711,15137,3116,1
37712,15137,12473,1
37713,15137,6527,1
37714,15137,14535,1
37715,15137,12220,1
37716,15137,17136,1
37717,15137,10215,1
37718,15137,12257,1
37719,15137,15216,1
37720,15137,13315,1
37721,15137,7933,1
37722,15137,14229,1
37723,15137,5665,1
37724,15137,3083,1
37725,15137,12026,1
37726,15137,12436,1
37727,15137,15388,1
37728,15137,15630,1
37729,15137,1265,1
37730,15137,7603,1
37731,15137,11298,1
37732,15137,4251,1
37733,15137,11828,1
37734,15137,8877,1
37735,15137,5654,1
37736,15137,3639,1
37737,15137,1511,1
37738,15137,13550,1
37739,15137,3003,1
37740,15137,5290,1
37741,15137,12487,1
37742,15137,5851,1
37743,15137,17771,1
37744,15137,13977,1
37745,15137,9865,1
37746,15137,2443,1
37747,15137,13461,1
37748,15137,1515,1
37749,15137,17769,1
37750,15137,16501,1
37751,15137,15401,1
37752,15137,440,1
37753,15137,12209,1
37754,15137,14068,1
37755,15137,8822,1
37756,15137,9795,1
37757,15137,17404,1
37758,15137,13510,1
37759,15137,11245,1
37760,15137,8075,1
37761,15137,8929,1
37762,15137,9242,1
37763,15137,16435,1
37764,15137,7061,1
37765,15137,9314,1
37766,15137,5647,1
37767,15137,4411,1
37768,15137,11904,1
37769,15137,467,1
37770,15137,5718,1
37771,15137,913,1
37772,15137,4792,1
37773,15137,9975,1
37774,15137,17621,1
37775,15137,1015,1
37776,15137,299,1
37777,15137,6901,1
37778,15137,2296,1
37779,15137,12080,1
37780,15137,2941,1
37781,15137,11405,1
37782,15137,6130,1
37783,15137,950,1
37784,15137,16166,1
37785,15137,11518,1
37786,15137,4141,1
37787,15137,3795,1
37788,15137,1945,1
37789,15137,4282,1
37790,15137,4249,1
37791,15137,9532,1
37792,15137,1726,1
37793,15137,12214,1
37794,15137,4005,1
37795,15137,10491,1
37796,15137,16953,1
37797,15137,7322,1
37798,15137,5643,1
37799,15137,4818,1
37800,15137,9954,1
37801,15137,121,1
37802,15137,14096,1
37803,15137,4851,1
37804,15137,15956,1
37805,15137,9403,1
37806,15137,4738,1
37807,15137,5952,1
37808,15137,11562,1
37809,15137,8682,1
37810,15137,122,1
37811,15137,1206,1
37812,15137,12205,1
37813,15137,10900,1
37814,15137,5729,1
37815,15137,1342,1
37816,15137,5670,1
37817,15137,9077,1
37818,15137,12499,1
37819,15137,14005,1
37820,15137,8661,1
37821,15137,17462,1
37822,15137,17533,1
37823,15137,7559,1
37824,15137,3012,1
37825,15137,1151,1
37826,15137,10141,1
37827,15180,15419,1
37828,15180,3242,1
37829,15180,9600,1
37830,15180,15781,1
37831,15180,17080,1
37832,15180,13917,1
37833,15180,4303,1
37834,15180,10519,1
37835,15180,557,1
37836,15180,4932,1
37837,15180,9735,1
37838,15180,12274,1
37839,15180,16978,1
37840,15180,13792,1
37841,15180,4417,1
37842,15180,11235,1
37843,15180,15461,1
37844,15180,13318,1
37845,15180,5786,1
37846,15180,5809,1
37847,15180,11310,1
37848,15180,13325,1
37849,15180,1361,1
37850,15180,10983,1
37851,15180,11011,1
37852,15180,2978,1
37853,15180,15993,1
37854,15180,612,1
37855,15180,7362,1
37856,15180,12624,1
37857,15180,7134,1
37858,15180,743,1
37859,15180,10440,1
37860,15180,2555,1
37861,15180,4828,1
37862,15180,3165,1
37863,15180,14655,1
37864,15180,2367,1
37865,15180,7136,1
37866,15180,15422,1
37867,15180,14669,1
37868,15180,11783,1
37869,15180,11351,1
37870,15180,6136,1
37871,15180,12813,1
37872,15180,9753,1
37873,15180,14527,1
37874,15180,6977,1
37875,15180,6644,1
37876,15180,4102,1
37877,15180,15253,1
37878,15180,4347,1
37879,15180,9311,1
37880,15180,9192,1
37881,15180,11872,1
37882,15180,13632,1
37883,15180,8308,1
37884,15180,13364,1
37885,15180,3692,1
37886,15180,17409,1
37887,15180,12364,1
37888,15180,1441,1
37889,15180,1565,1
37890,15180,2459,1
37891,15180,9033,1
37892,15180,8346,1
37893,15180,16905,1
37894,15180,14744,1
37895,15180,16038,1
37896,15180,9408,1
37897,15180,9623,1
37898,15180,7939,1
37899,15180,7795,1
37900,15180,7103,1
37901,15180,16826,1
37902,15180,11378,1
37903,15180,6788,1
37904,15180,16898,1
37905,15180,12636,1
37906,15180,10339,1
37907,15180,14099,1
37908,15180,6966,1
37909,15180,3642,1
37910,15180,12739,1
37911,15180,6134,1
37912,15180,481,1
37913,15180,10368,1
37914,15180,1074,1
37915,15180,7028,1
37916,15180,545,1
37917,15180,1635,1
37918,15180,16675,1
37919,15180,12700,1
37920,15180,3047,1
37921,15180,3948,1
37922,15180,10986,1
37923,15180,9957,1
37924,15180,10932,1
37925,15180,15970,1
37926,15180,7243,1
37927,15180,8503,1
37928,15180,10026,1
37929,15180,9187,1
37930,15180,9602,1
37931,15180,5832,1
37932,15180,15449,1
37933,15180,7161,1
37934,15180,848,1
37935,15180,71,1
37936,15180,4335,1
37937,15180,3645,1
37938,15180,4610,1
37939,15180,12401,1
37940,15180,5412,1
37941,15180,11333,1
37942,15180,15159,1
37943,15180,11085,1
37944,15180,12910,1
37945,15180,10355,1
37946,15180,16967,1
37947,15180,7396,1
37948,15180,10826,1
37949,15180,696,1
37950,15180,3277,1
37951,15180,1525,1
37952,15180,3352,1
37953,15180,15217,1
37954,15180,14323,1
37955,15180,7949,1
37956,15180,15285,1
37957,15180,7132,1
37958,15180,7345,1
37959,15180,17452,1
37960,15180,450,1
37961,15180,5116,1
37962,15180,2581,1
37963,15180,10584,1
37964,15180,16800,1
37965,15180,16244,1
37966,15180,12696,1
37967,15180,7741,1
37968,15180,11519,1
37969,15180,889,1
37970,15180,2615,1
37971,15180,9854,1
37972,15180,2665,1
37973,15180,4642,1
37974,15180,16758,1
37975,15180,7933,1
37976,15180,17131,1
37977,15180,1308,1
37978,15180,8168,1
37979,15180,8419,1
37980,15180,11316,1
37981,15180,15977,1
37982,15180,11699,1
37983,15180,8301,1
37984,15180,4100,1
37985,15180,12212,1
37986,15180,11425,1
37987,15180,4648,1
37988,15180,11571,1
37989,15180,17161,1
37990,15180,2451,1
37991,15180,7007,1
37992,15180,41,1
37993,15180,10804,1
37994,15180,6664,1
37995,15180,4306,1
37996,15180,11010,1
37997,15180,3241,1
37998,15180,8784,1
37999,15180,3790,1
38000,15180,10602,1
38001,15180,4824,1
38002,15180,4519,1
38003,15180,11805,1
38004,15180,15330,1
38005,15180,8673,1
38006,15180,17030,1
38007,15180,14577,1
38008,15180,614,1
38009,15180,9774,1
38010,15180,13574,1
38011,15180,376,1
38012,15180,4895,1
38013,15180,13129,1
38014,15180,9161,1
38015,15180,8336,1
38016,15180,694,1
38017,15180,9365,1
38018,15180,9099,1
38019,15180,8802,1
38020,15180,2887,1
38021,15180,3347,1
38022,15180,1342,1
38023,15180,11781,1
38024,15180,13243,1
38025,15180,15190,1
38026,15180,8508,1
38027,15180,13770,1
38028,15180,7400,1
38029,15180,17486,1
38030,15180,11646,1
38031,15180,5652,1
38032,15180,11962,1
38033,15180,4917,1
38034,15180,11527,1
38035,15180,17478,1
38036,15180,6133,1
38037,15180,1365,1
38038,15180,6132,1
38039,15180,13627,1
38040,15180,5354,1
38041,15180,15232,1
38042,15180,6973,1
38043,15180,14619,1
38044,15180,14947,1
38045,15180,12387,1
38046,15180,14360,1
38047,15180,3153,1
38048,15180,14780,1
38049,15180,15034,1
38050,15180,11431,1
38051,15180,7206,1
38052,15180,2250,1
38053,15180,5988,1
38054,15180,17589,1
38055,15180,12824,1
38056,15180,4328,1
38057,15180,7148,1
38058,15180,3146,1
38059,15180,5890,1
38060,15180,15429,1
38061,15180,10200,1
38062,15180,7159,1
38063,15180,7141,1
38064,15180,8795,1
38065,15180,8381,1
38066,15180,12399,1
38067,15180,17162,1
38068,15180,307,1
38069,15180,8276,1
38070,15180,16524,1
38071,15180,13999,1
38072,15180,5259,1
38073,15180,13742,1
38074,15180,8862,1
38075,15180,11246,1
38076,15180,2259,1
38077,15180,10123,1
38078,15180,6859,1
38079,15180,13625,1
38080,15180,3957,1
38081,15180,11446,1
38082,15180,4040,1
38083,15180,4548,1
38084,15180,11848,1
38085,15180,3503,1
38086,15180,11231,1
38087,15180,12795,1
38088,15180,4279,1
38089,15180,5155,1
38090,15180,15431,1
38091,15180,9818,1
38092,15180,2999,1
38093,15180,13726,1
38094,15180,385,1
38095,15180,5919,1
38096,15180,15881,1
38097,15180,10302,1
38098,15180,15032,1
38099,15180,15007,1
38100,15180,16436,1
38101,15180,31,1
38102,15180,14836,1
38103,15180,11323,1
38104,15180,15544,1
38105,15180,16895,1
38106,15180,11774,1
38107,15180,11969,1
38108,15180,2549,1
38109,15180,11199,1
38110,15180,8794,1
38111,15180,15701,1
38112,15180,15914,1
38113,15180,226,1
38114,15180,10129,1
38115,15180,491,1
38116,15180,6024,1
38117,15180,12224,1
38118,15180,4590,1
38119,15180,17192,1
38120,15180,15357,1
38121,15180,309,1
38122,15180,13732,1
38123,15180,2574,1
38124,15180,3182,1
38125,15180,7137,1
38126,15180,11331,1
38127,15180,2836,1
38128,15180,16298,1
38129,15180,8953,1
38130,15180,9182,1
38131,15180,15962,1
38132,15180,8754,1
38133,15180,17717,1
38134,15180,10810,1
38135,15180,4841,1
38136,15180,12777,1
38137,15180,7850,1
38138,15180,851,1
38139,15180,10561,1
38140,15180,2437,1
38141,15180,8679,1
38142,15180,15342,1
38143,15180,5276,1
38144,15180,10920,1
38145,15180,2658,1
38146,15180,8638,1
38147,15180,14114,1
38148,15180,5637,1
38149,15180,7146,1
38150,15180,14430,1
38151,15180,15557,1
38152,15180,6391,1
38153,15180,7428,1
38154,15180,13059,1
38155,15180,9076,1
38156,15180,6792,1
38157,15180,10439,1
38158,15180,11778,1
38159,15180,11313,1
38160,15180,17723,1
38161,15180,11704,1
38162,15180,16795,1
38163,15180,11562,1
38164,15180,13432,1
38165,15180,6109,1
38166,15180,7096,1
38167,15180,13799,1
38168,15180,17463,1
38169,15180,1388,1
38170,15180,10969,1
38171,15180,14299,1
38172,15180,8741,1
38173,15180,2870,1
38174,15180,7364,1
38175,15180,8472,1
38176,15180,16519,1
38177,15180,8875,1
38178,15180,4075,1
38179,15180,4742,1
38180,15180,16351,1
38181,15180,4738,1
38182,15180,8187,1
38183,15180,6010,1
38184,15180,16692,1
38185,15180,5740,1
38186,15180,1474,1
