gene,LPS_4h_S35,LPS_2h_S40,LPS_4h_S29,LPS_4h_S71,LPS_4h_S60,LPS_4h_S87,LPS_4h_S36,LPS_4h_S24,LPS_4h_S94,LPS_2h_S33,LPS_6h_S2,LPS_4h_S76,LPS_4h_S66,LPS_4h_S16,LPS_4h_S3,LPS_4h_S78,LPS_6h_S11,LPS_4h_S27,LPS_6h_S74,LPS_4h_S86,LPS_6h_S41,LPS_4h_S26,LPS_6h_S88,LPS_6h_S12,LPS_4h_S37,LPS_6h_S38,LPS_6h_S8,LPS_4h_S14,LPS_4h_S55,LPS_4h_S18,LPS_2h_S94,LPS_4h_S68,LPS_4h_S74,LPS_4h_S49,LPS_6h_S58,LPS_6h_S81,LPS_4h_S83,LPS_6h_S39,LPS_6h_S21,LPS_6h_S25,LPS_6h_S29,LPS_6h_S30,LPS_6h_S20,LPS_4h_S30,LPS_6h_S93,LPS_6h_S76,LPS_6h_S53,LPS_4h_S65,LPS_4h_S77,LPS_6h_S90,LPS_6h_S80,LPS_4h_S28,LPS_6h_S68,LPS_4h_S40,LPS_4h_S43,LPS_4h_S73,LPS_4h_S17,LPS_4h_S52,LPS_6h_S3,LPS_4h_S53,LPS_4h_S54,LPS_6h_S15,LPS_4h_S85,LPS_6h_S51,LPS_6h_S1,LPS_6h_S48,LPS_4h_S23,LPS_4h_S89,LPS_6h_S84,LPS_4h_S9,LPS_4h_S2,LPS_6h_S28,LPS_6h_S63,LPS_6h_S22,LPS_4h_S81,LPS_4h_S82,LPS_6h_S57,LPS_4h_S56,LPS_4h_S62,LPS_4h_S59,LPS_4h_S46,LPS_4h_S51,LPS_4h_S1,LPS_4h_S96,LPS_6h_S34,LPS_4h_S63,LPS_6h_S40,LPS_6h_S96,LPS_6h_S42,LPS_6h_S62,LPS_4h_S32,LPS_4h_S64,LPS_4h_S20,LPS_4h_S57,LPS_6h_S27,LPS_6h_S64,LPS_2h_S51,LPS_6h_S85,LPS_6h_S14,LPS_6h_S77,LPS_4h_S22,LPS_6h_S94,LPS_6h_S49,LPS_6h_S70,LPS_4h_S92,LPS_6h_S89,LPS_4h_S38,LPS_6h_S24,LPS_4h_S41,LPS_6h_S17,LPS_4h_S6,LPS_4h_S75,LPS_6h_S5,LPS_4h_S34,LPS_6h_S23,LPS_4h_S69,LPS_4h_S5,LPS_6h_S26,LPS_6h_S4,LPS_6h_S18,LPS_6h_S55,LPS_4h_S42,LPS_4h_S45,LPS_6h_S95,LPS_6h_S75,LPS_6h_S9,LPS_4h_S19,LPS_6h_S6,LPS_4h_S21,LPS_4h_S4,LPS_6h_S16,LPS_6h_S65,LPS_6h_S86,LPS_6h_S10,LPS_4h_S33,LPS_6h_S37,LPS_4h_S58,LPS_6h_S7,LPS_2h_S1,LPS_6h_S59,LPS_2h_S72,LPS_4h_S72,LPS_6h_S45,LPS_2h_S44,LPS_2h_S2,LPS_6h_S44,LPS_6h_S66,LPS_6h_S43,LPS_4h_S80,LPS_4h_S95,LPS_6h_S61,LPS_4h_S50,LPS_6h_S87,LPS_6h_S50,LPS_6h_S13,LPS_6h_S71,LPS_2h_S88,LPS_4h_S70,LPS_2h_S11,LPS_2h_S80,LPS_4h_S10,LPS_2h_S82,LPS_1h_S9,LPS_2h_S81,LPS_2h_S5,LPS_4h_S7,LPS_2h_S56,LPS_1h_S47,LPS_1h_S83,LPS_1h_S76,LPS_6h_S35,LPS_1h_S70,LPS_2h_S37,LPS_1h_S92,LPS_2h_S59,LPS_2h_S86,LPS_4h_S48
HEXA,2.691311,3.3540410000000005,2.9127110000000003,1.7048720000000002,3.096503,3.04271,3.730738,2.582443,0.3497731,3.074653,2.017082,2.1520080000000004,2.545819,2.7371,2.720104,1.0943889999999998,2.908261,0.03154918,3.7588,1.667201,2.723145,2.468583,1.734176,3.615377,1.61933,0.3722410999999999,3.597186,2.238181,2.170218,2.700321,2.4081650000000003,2.856156,0.542898,2.529971,2.819497,4.219443,2.002569,2.943285,2.254317,2.399855,1.097474,2.642223,4.787503,3.4941720000000003,4.53441,0.7062236999999999,1.004628,1.994345,1.74052,2.586088,2.712648,3.396878,2.249324,1.919311,3.326804,3.656293,2.939089,1.291782,3.017788,1.447516,0.9421778,1.335293,0.8664678,0.05308212,1.842285,1.492286,3.142744,1.590398,3.442445,3.243093,0.2360415,2.136692,0.01141528,2.772952,0.4356974,1.7931669999999995,0.0,3.324209,2.750945,2.852036,0.0,1.115294,4.113226999999999,1.48039,0.1001209,3.3036449999999995,0.1867811,2.943807,2.857231,0.01399462,0.02660713,3.557179,0.01556546,0.2391646999999999,0.05390464,0.4669674,1.951329,1.118201,3.968993,0.0,0.0762089,0.0,1.576796,0.03065891,3.298074,0.3667218,0.0,0.5674634,1.966391,3.84147,2.448532,0.007927428,0.3890431,1.971933,0.0082192269999999,2.6411,0.0,0.01303372,0.0,3.43364,2.826222,0.04191269,1.290455,0.0,0.08787865,0.07318183,3.18086,0.4780003,1.428976,0.08063143,0.6296520999999999,2.198735,1.133457,1.183719,1.21066,0.7544688,1.952159,0.8035505000000001,3.082723,0.005896745,3.308722,0.4403462,0.0,2.249412,3.738993,3.376992,0.7774091,2.570455,0.3234765,1.475327,0.2135421,0.01313322,2.315489,0.0,0.9075489,0.0,2.073629,0.03680465,1.7699630000000002,2.9579560000000003,2.103246,1.1841549999999998,2.736146,2.80912,1.625976,1.171302,1.28041,4.342022,2.318951,0.7426286,0.2394357,0.2205683999999999,0.274787,2.5836080000000003,0.0,0.0,1.440269
CCDC72,4.082259,2.724178,3.956465,5.2595220000000005,2.737784,4.507984,4.30347,3.143461,4.205604,4.593619,3.114116,4.044258,4.276038,3.980901,3.588817,4.311541,4.523296,3.725327,3.2920519999999995,4.191826,4.658448,3.623842,4.229272,3.5261400000000003,4.410294,3.814635,3.53577,3.83929,4.510017,3.894353,3.770945,4.471442,4.516241,4.649539,1.947343,1.746709,4.404251,3.368456,3.842778,4.427638,3.7749,4.158608999999999,3.731587,3.966862,3.319046,4.728314,3.37607,4.477452,2.159337,4.047003,3.551828,3.316139,3.241112,3.2470060000000003,3.700601,3.640064,3.642346,2.910401,1.890182,3.483245,3.474004,3.3467800000000003,4.611388,3.682357,3.206459,2.932892,4.027435,3.5177410000000005,2.052491,3.615002,3.313419,2.297673,3.195003,2.881226,4.974583,3.528938,2.979854,3.081097,3.952829,3.087976,4.311673000000001,4.961780999999999,3.591303,3.77447,3.620149,3.3143769999999995,3.683634,3.519593,3.175694,3.493727,3.410617,3.05066,3.541698,3.573657,5.133279,4.318867,3.738215,3.352866000000001,4.675103,4.514439,3.633944,4.228584,1.363972,3.481802,3.908365,2.177028,3.456715,2.83026,4.433339,1.6859990000000002,3.321821,4.631324,2.011524,3.460628,3.774164,3.738368,3.176806,3.134378,2.33198,4.000344999999999,4.155626,3.594619,1.527917,3.4164260000000004,2.140528,3.3168519999999995,3.602828,3.468347,3.062889,4.685798,0.1218057,4.946161,3.181175,1.670046,4.877515,3.026116,5.170364,3.48677,3.712106,2.396143,3.263203,2.211398,4.222999,3.429955,2.371891,4.451624,4.463354,3.504043,3.5805580000000004,4.258245,2.178919,3.140683,3.162292,2.632578,3.622874,4.997562,4.608819,4.401309,3.77462,4.416675,1.971023,5.423269,4.499105999999999,2.449921,4.356507,4.683943,4.406301999999999,4.136394,2.926429,0.8752791,4.421024,4.968131,3.930717,5.04189,4.776394,0.03316102,3.765959
FABP5,7.581164,3.824087000000001,6.837669,6.452654,6.708192,5.047177,6.580299,6.461436,5.271756,3.718948,5.146558,6.068496,6.386035,6.235323,7.361658,6.046157,5.798079,5.472019,6.739926,5.983996,6.068097,6.144643,4.501833,5.416723,3.971238,5.127004,3.947913,5.522803,6.7121770000000005,5.7606470000000005,0.1016076,4.607183999999999,5.859905,5.138042,5.2401230000000005,5.200055,6.687985,4.668346,6.3678550000000005,5.532095,6.289029,4.852423,4.02645,4.019117,1.578179,5.419207,4.993032,4.700192,3.993469,3.710835,4.887377,2.035038,4.284575,3.789915,4.26956,2.963618,0.6295036999999999,4.649079,5.5868660000000006,3.443541,3.041863,4.45316,2.824495,5.493551999999999,2.577537,2.716218,6.004283,0.8370546,3.5724730000000005,3.745988,0.01918046,2.184597,2.508897,2.456735,4.637143,0.3245252,0.01665446,4.264873000000001,0.9023407,0.04663889,2.907617,2.918569,0.01370768,2.728191,0.8159981,3.415303,1.944813,2.743891,5.004036,5.954605,6.216383,0.01852426,4.527377,4.499802,1.957574,5.090180999999999,2.7946560000000003,3.698536,4.219166,5.447146,6.130749,5.174899,0.01973531,4.746147000000001,0.01656918,4.389762,6.381965,3.251059,3.941745,4.8378440000000005,4.867262,0.0,3.026892,0.0,3.861983,3.90005,0.008721988,3.290233,3.505968,3.103724,4.891853,4.38473,2.120717,3.691796,4.556549,1.611051,0.0,2.113435,4.480131,3.191898,4.175627,5.266883,0.01925292,2.85281,6.2001550000000005,0.01785077,5.416298,3.684978,2.00878,4.273948000000001,0.4879784,5.281845,5.280794,3.946338,0.008116204,2.04794,3.654861,4.005945,3.081106,4.502015,0.0,2.199244,3.759593,2.6235150000000003,1.043538,0.05304725,4.775055,6.072896,0.01517299,0.8885443000000001,0.0618938999999999,5.960401999999999,2.984048,4.726127,5.03639,6.077844,2.999214,1.759337,5.090845,5.095498,4.088214,0.577097,3.895317,2.975329,0.05399563,3.567138,4.325595
RAD51,0.0,0.0,0.0,0.0,0.0,0.6300365,0.006754523,0.0,2.029689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9250013,0.0,0.0,0.0,0.0,0.0,0.0,0.08601873,0.2745767,0.1847452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039578209999999,0.03346547,0.0,0.0,0.0,0.0,0.0,0.0,0.6663517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1518527999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073869669999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09776963,0.0,0.0,0.0,0.0,0.0,0.767386,0.0,0.0,0.0,0.005161945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6596604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01403871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007728524,0.0,0.9133527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8601548000000001,0.0,0.0,0.0
TFDP1,0.0,0.0,0.178674,0.0,0.006829635,0.0,0.0,0.0,0.4974657,0.0,0.0,0.0,1.502946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08918584,0.0,0.0,0.1923422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02248894,0.0,0.0059498419999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.995422,0.0,0.0,0.0,0.0,0.0,0.0,0.008728726,0.0,0.0,0.0,0.0,0.0,0.4520252,0.0,0.0,0.0,0.0,0.0,0.1195076,0.0,1.604136,0.0,0.0,0.0,0.0,0.6400289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005757163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1194942,0.0,0.0,0.0,0.0,0.008227234,0.0,0.0,0.6400194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.814842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01790446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFAB1,3.79385,1.892441,1.366885,1.719405,0.5897657,1.100896,2.420377,0.04589034,1.839502,0.1143706,0.9800389000000002,0.0,3.075771,2.50772,0.1703452,2.138922,1.809717,2.5409900000000003,1.469334,1.782845,0.8973117,1.810403,1.926942,0.4020344999999999,2.3720830000000004,1.897795,0.0,0.9313974,0.5536335,1.978988,0.0,0.2039793,0.9684994,0.3860244,3.271809,0.5403806999999999,3.198059,1.487335,0.0,2.8748080000000003,0.3815896,0.0,0.04446019,0.5759167,1.588048,0.5728128,0.0,0.5408046999999999,0.0,0.7815488,1.6899560000000002,0.0,1.043489,1.203719,1.095227,2.015115,1.464135,0.02693668,0.6064376,1.139547,0.7130086999999999,1.960413,0.0,1.360016,1.519342,1.107123,0.01752874,0.1725735,0.0,2.4395290000000003,1.878928,1.611757,0.5926752,0.8563142,2.325731,2.633629,0.0,0.174154,0.2406356,1.05815,0.4239831,1.110209,1.854923,2.0051810000000003,0.4605904999999999,0.3547462,0.0,1.752939,0.3550685999999999,0.0,1.320053,0.9584758,2.2503040000000003,0.07063006,0.0,1.0306540000000002,1.085603,0.8469249,1.826179,0.0,1.279288,0.9898472,0.0,0.0,0.0,0.0,0.1666461,0.0,0.0,1.345351,0.0,0.4700779,0.3839813,0.5894394000000001,0.1117418,0.610488,0.0,0.0,0.02466494,0.0,0.1574003,0.0,0.3636182,0.6623863,0.5648626999999999,0.289669,1.362302,2.716815,0.0,2.398728,0.0,1.833319,0.0,0.06414266,3.970511,0.1811041,0.4688850999999999,2.29643,0.0,1.700451,0.0,1.7714900000000002,1.091389,0.445835,0.0,1.238889,0.08371126,1.024702,1.392152,0.0,0.5881968000000001,2.36121,0.0,0.8355709000000001,1.965031,0.3272065,2.2505580000000003,2.337427,1.476657,0.0,0.0,1.798503,2.618832,0.0,2.610255,0.0,0.0,3.637303,4.491784,0.0,0.07475531,2.894747,0.2646720999999999,1.964912,3.378395,0.8000116999999999,0.0
NDUFS5,3.85456,2.209406,2.084717,0.6663597,3.577074,3.974252,1.558137,0.0,2.528017,0.7997588999999999,2.987886,0.9418252,2.604441,3.841175,1.811608,1.166396,4.035778,2.481503,2.735431,0.0,2.6612150000000003,1.696091,3.404513,1.140806,2.462925,2.3783,2.754976,2.92991,2.556707,0.9569624,2.713833,0.04971585,4.616361,1.634158,2.093277,0.8419929,1.92458,0.0,1.877926,3.118407,0.5381147,2.5071630000000003,0.0,1.7855439999999998,2.761006,3.093239,1.404261,3.22238,2.592698,2.65945,3.05406,2.641718,3.644128,2.602398,0.0,0.0,2.407408,0.06968939,3.304027,0.6342720000000001,2.464619,2.965231,2.029532,1.709014,1.727675,3.021015,1.96751,2.170066,2.018159e-14,2.002791,2.235673,1.836644,2.608073,2.741262,3.705842,2.158592,3.201342,0.4195657999999999,0.9639625,1.507018,3.219446,2.951006,0.9785478,0.2989225,1.983681,2.906256,2.327266,1.373713,0.1643951,0.0,1.141342,1.346707,0.4566198,4.056371,0.0,0.0002852733,1.957737,2.2914220000000003,1.2688,2.657675,0.5541496,1.472461,1.02057,3.310052,0.01733619,0.01814138,0.5642083000000001,2.118107,1.866198,1.219203,0.5010662,0.0,1.187906,0.1503735,0.01845054,3.13916,0.0,0.152875,1.3041969999999998,0.7102142,4.070093,1.877623,2.377546,1.7685509999999998,0.0,3.327539,3.712173,0.9912263,1.897633,0.3909198,2.1545490000000003,0.0,0.0,3.757603,1.087312,0.0,0.9953311,3.362472,0.0,2.900065,2.705608,0.1440662999999999,1.797279,0.0,0.0,0.7950497,2.586586,0.0,0.1315372999999999,0.1445068,3.657624,0.0,1.212221,1.523567,2.110309,0.0,0.0,0.0,4.263741,2.9688380000000003,0.0,4.675169,0.0,3.902946,2.714164,0.0,0.0,3.971051,3.1776720000000003,4.290252,1.296608,0.9300254,0.0,2.605668,0.0,0.0,0.0
TMEM85,0.1666003999999999,0.0,0.04619007,0.1234766,3.787847,4.188152,0.3436027,0.1855941,2.078113,0.9562346,1.956871,2.38405,1.524331,2.781335,1.258703,0.6748889,3.228126,1.93808,0.1798644,0.0,3.067179,0.6871155,3.122605,0.2221397999999999,3.212662,0.2409784999999999,3.847786,3.926524,0.0,2.531256,0.0,1.784604,0.0,0.8256585,0.03651847,0.0,0.9036194,0.0,0.0,0.9060211,0.4123717,2.41857,1.078023,2.9088380000000003,2.322851,1.82129,2.395182,0.1404664,0.0,1.386624,0.6612523,0.0,3.095422,0.3237563,0.9572936,0.5617029,2.838705,0.0,1.587021,0.03343976,2.348361,0.2628575999999999,0.6619284000000001,0.4433805,1.237195,0.7917434,0.1321369999999999,0.0,0.0,1.87449,1.733913,2.773909,0.0,0.0,0.2341596,2.64871,2.041855,1.698711,2.641219,0.0,2.377829,1.637856,1.815729,0.08830519,2.023886,0.1499126,1.7616759999999998,1.723771,0.3265917,0.7823518,0.517921,1.8720330000000005,0.0,0.01098249,3.08622,0.1619475,0.0,1.758276,0.0188392,0.01320096,1.340508,2.913157,0.037065,0.0,0.1777185,0.7052453000000001,2.0913,0.02796254,0.0,0.0,2.0499240000000003,0.0,0.1619787,0.0,1.75027,0.06956362,0.0,0.05549922,0.0,0.0,0.0,0.434897,0.0,0.0,0.2564198,0.0,0.1228581999999999,0.7940719,0.1180744999999999,0.0,3.4914050000000003,0.01853914,0.0,3.818995,0.6425178,0.0,0.0,0.9203146,0.0,1.108428,2.18844,0.01816906,0.0,0.0,0.1172155999999999,2.926365,1.765742,0.0,0.0,0.0,0.0,0.0,0.02179665,0.0,0.0,0.0,0.09448473,2.422911,3.048556,0.0,0.0,0.9519398,0.0,0.0,2.397082,0.06960459,0.0,0.08681482,2.947405,4.449335,0.0,0.0,0.4048823,0.0,0.0,0.0,0.0
2310003F16RIK,2.813005,1.422778,2.812981,3.925368,2.880805,3.428328,2.664444,2.060673,1.6339780000000002,3.3826120000000004,3.233345,3.485553,3.91472,0.7178448000000001,2.990918,2.892887,2.632445,2.230438,1.287893,2.872843,3.405241,2.691913,3.25471,2.792589,4.1069260000000005,2.42088,1.660236,3.544236,4.289865,2.195779,2.758119,3.310376,2.145043,4.000058999999999,3.64258,0.3026208,3.350664,0.28688,3.3451120000000003,1.245509,2.423589,1.551344,1.140076,3.531857,1.631167,1.200956,1.094441,4.338328,2.071709,2.973386,1.810346,3.092056,1.6814330000000002,1.728054,2.530341,3.525523,2.689038,1.717803,1.839667,1.820163,2.345544,2.716189,2.976234,3.4420610000000003,2.5171,2.182877,0.04821173,1.553748,1.47735,2.649141,2.8888540000000003,2.719219,3.455803,0.3943275,0.3917870999999999,3.1594,1.35428,4.034749,3.554094,2.598139,3.061202,1.5091370000000002,0.517111,3.5674900000000003,1.202705,3.577156,2.303617,1.489352,2.47188,3.747595,1.798252,1.0493059999999998,0.9053593,3.606831,2.425453,4.212992,3.222286,2.028025,3.3062940000000003,0.1528285,2.3732830000000003,1.7831119999999998,1.862662,4.037644,1.2507780000000002,2.45306,1.562592,0.0,0.3626119,0.6548334,2.176125,2.119142,0.1189716,0.3932310999999999,1.273207,3.78545,2.4304810000000003,0.04349382,2.001395,3.825423,3.522938,2.7625740000000003,2.305779,1.576055,0.366486,1.356264,3.014552,3.255517,0.7105463000000001,3.676225,1.965976,2.795403,0.0,0.0,4.444554,3.647982,0.0,1.862709,3.401007,2.411019,2.9929360000000003,0.9621256,2.797622,1.898746,3.259779,0.0,3.525018,2.309285,0.129763,2.015355,2.674876,0.0,0.07367972,1.270705,0.01280023,0.0,3.189372,0.2290218,2.54825,2.691209,2.71436,3.426826,0.7766251999999999,3.565757,3.5166120000000003,1.4134950000000002,2.981951,3.590728,1.098744,3.210717,3.941611,4.1722,1.517317,1.61496,3.078576,0.0,4.103922
2810417H13RIK,0.0,0.0,2.779576,0.0,0.6249462,2.453178,0.0,0.0,1.489326,0.0,0.008596169,0.0,1.442959,1.088225,0.0,0.01498397,0.0,0.0,0.0,0.0,3.086167,0.0,1.414349,0.0,0.0,1.485123,0.0,1.0813,2.9713580000000004,1.7815150000000002,0.0,0.0,0.1557187,0.0063246319999999,0.0,1.313523,0.5926623000000001,0.0,0.0,0.006034209,0.008275737,0.3454912,0.004757392,1.266546,0.5629052,0.0,0.007486525,0.3233837,0.0,0.0,2.538682,0.0,0.0,0.0,0.0,0.008216814,0.007728618,0.006358476,0.0,0.0,0.0,0.0,2.582477,0.929364,0.0,0.0,0.0,0.0,1.200913,1.870607,2.84108,0.1310355,0.0,0.0,0.0,0.01450814,0.03514799,2.245512,0.6936749,0.08728374,3.106612,0.0,0.0,0.0,1.604967,0.0,0.0,0.0,0.0,0.01083773,0.0,0.0,1.811678,4.101025,0.007038139,0.0,0.0,0.005929095,0.0,0.002533494,0.0,0.0,0.0,0.0,0.002971415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9573827,0.0,0.0,0.01894674,0.0,0.1231686999999999,0.0,0.0,0.06902821,0.0,0.0,0.0,0.0,0.0,0.01079877,0.0,0.09054272,0.0,0.0,0.2380284,1.436869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2028612,0.0,0.0,0.6585342,0.0,0.0,0.0,0.0,0.0,0.0,0.02862018,0.0,0.0,0.0,0.0,4.893322,0.2859906,4.257215,0.0,0.0,0.0,3.006312,0.0,0.0,0.0,0.0,0.2947482,0.0,0.008199219,0.0
NDUFA4,3.668503,2.23121,3.614174,4.995691000000001,3.539321,2.108374,2.985529,4.25816,4.331449,0.0,2.631812,4.08465,2.0032810000000003,3.498153,3.973831,3.5789230000000005,2.164422,2.008061,0.3504736,3.192112,3.3658370000000004,3.173236,2.831627,1.968039,1.847164,2.500008,1.004779,1.352275,3.553055,2.458444,2.653717,2.419639,3.465825,3.174113,4.220783,2.496184,2.695206,4.112743,2.737451,2.903993,3.5793760000000003,2.575925,3.412588,1.753149,3.257873,1.657145,3.448042,3.09686,0.4424635999999999,3.095587,3.5182900000000004,1.967876,1.147185,1.441512,2.744262,0.0,2.635479,3.293692,4.773743,3.762194,3.187109,0.4465919,4.17402,2.915085,1.178691,0.0,3.569263,3.316259,1.6106,3.438168,0.1532392,0.1850041,1.689918,2.092471,2.743067,1.718673,1.818558,1.751818,0.0,3.929248,2.176133,3.825307,1.495591,0.0,0.2540995,2.496459,2.187235,1.934554,3.310649,0.0598161999999999,2.0177,1.548502,1.929234,0.406416,0.4006781,0.0,3.699543,0.8337575999999999,3.300039,1.6505869999999998,2.877931,0.0,0.02106473,2.10686,3.368838,2.563332,0.2218162,1.01051,0.0,1.097965,2.129624,0.0,2.531891,2.256589,2.325483,4.6943980000000005,2.678048,3.918402,0.0,0.0,2.724725,2.473774,0.0,0.961504,2.196179,2.617179,0.0,0.0,1.358231,0.2823468,3.534008,0.0,1.459211,0.6952486999999999,4.380073,3.114945,3.891998000000001,0.717594,0.0,0.02759563,3.755373000000001,3.540537,3.413254,0.2880379,1.32807,0.0,1.409872,1.559825,0.0,4.000093,0.6391143,1.646914,0.09348645,1.45764,1.431477,0.559655,0.05893109,3.833006,0.0,0.0,0.0,4.467389,1.53138,3.323346,4.351622,1.976028,0.0,4.476367,4.951512999999999,0.0,0.2831152999999999,2.979556,1.267394,3.958748,0.0,0.0,2.171673
TUBA1A,0.0,0.0,0.0,0.0,0.08015036,2.189687,0.0,0.0,0.0,0.4552600999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873532,0.0,0.0,0.0,0.1879052,0.0,0.008961688,0.01628442,0.4139849,0.0,0.01520803,0.0,0.0,1.129622,0.0,0.0,0.01243977,0.0,0.0,0.01275693,0.0,0.0,0.01460898,0.0,0.0,0.01297583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501915,0.0,0.0,0.0,1.980241,0.0,1.776368,0.0,0.0,0.0,0.0,0.0,2.668156,2.42662,0.0,0.0,0.38856,0.0,0.0,0.0,0.0,0.0185294,0.0,0.0,0.0,0.1552212,0.9486901,0.187268,1.439187,0.0,0.0,0.0,0.0,1.659768,2.338747,0.0,2.123926,0.629677,0.7078406,0.03182927,0.0,3.168258,0.0,0.0,0.0,3.809956,0.0,0.0,0.005455911,0.0,2.138575,0.0,0.5004579,0.005169467,0.0,1.388569,0.0,3.2442990000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01484319,0.03676848,0.0,0.0,1.242673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961781,0.0,0.0,0.0670181,0.0,0.0,0.02155199,2.87468,0.0,0.0,0.0,0.0,0.0,2.021561,0.0,0.0,0.0,0.2192531,0.4114028,0.0,1.048983,0.0,0.02728759,0.0,0.01383188,0.0,0.0,1.908359,0.008121467,0.008600149,0.0,1.001584,1.095891,1.2123540000000002,0.0,0.0,0.01147855,0.0,0.0,0.01556461,0.0,0.0
RPL9,5.436308,4.472578,5.958088,5.504308,1.698794,5.645874,4.860514,5.411144999999999,5.35834,5.821027,4.805061,5.728561,4.945755,5.227467,4.633252,5.110269000000001,5.364573,5.462765,4.7922720000000005,3.050159,5.752705000000001,4.300358999999999,5.675628,4.260028,6.011012,5.606637999999999,5.173707,5.867629,5.722753,6.776371000000001,4.933122,5.741487,5.06383,5.795437000000001,5.278842,5.086338,6.038328,4.655157,4.128892,5.061878,5.476277,5.405281,5.384596,5.470496,4.3202050000000005,5.24094,4.805142,5.79976,3.791904,5.19657,5.948014,4.460001,5.678998,5.236385,5.0841400000000005,5.505844000000001,3.490661,5.535855000000001,5.183534,5.181931,5.041581,5.392987000000001,5.613894,5.509622,5.652594000000001,5.217313,5.177747,5.712902,4.888380000000001,5.257751,4.880933,5.287987,5.249591000000001,4.965701,2.15979,4.346248999999999,4.958344,4.892164,4.495687,5.684256,4.504226999999999,6.922445,5.090649,4.911777,6.318491000000001,5.51881,5.706462,5.475408,4.534473,5.636267,5.73344,5.222499,4.7283800000000005,4.308794,3.190657,4.346643,5.916324,5.97319,5.011734,5.690232,5.907095,5.906757,4.854103,5.023657,5.296730999999999,4.760083,6.058774,4.791868,3.473587,4.24845,5.32935,3.981961,4.328644000000001,5.051287,5.548921,3.998577,6.237875,5.077324,4.502682,4.032584,3.1713150000000003,5.979839,4.894667,6.040792,4.645891000000001,5.351901,5.5172620000000006,3.755935,5.7599160000000005,6.114453,5.011602,2.548573,5.061872,2.139336,4.496804,4.0085370000000005,3.454943,6.289775,4.993858,4.571097,4.792968,4.869274,5.746934,4.32308,3.833521,2.356013,4.737156,3.919802,5.146977,3.676391,4.384854,3.631817,4.035648,5.49246,3.655347,5.58784,4.200267,1.407255,5.494276999999999,5.606664,4.05274,5.6261980000000005,4.437525,5.289962999999999,4.962619,3.468513,2.905448,3.002312,3.442175,5.273567,6.372458,3.939807,6.111599,5.645253,2.5963130000000003,2.171029,3.945422
