,TF,Target,Label
9093,962,178,1
9094,962,362,1
9095,962,624,1
9096,962,828,1
9097,962,443,1
9098,962,297,1
9099,962,947,1
9100,962,241,1
9101,962,916,1
9102,962,188,1
9103,962,303,1
9104,962,1074,1
9105,962,944,1
9106,962,814,1
9107,962,34,1
9108,962,1188,1
9109,962,641,1
9110,962,348,1
9111,962,724,1
9112,962,749,1
9113,962,717,1
9114,962,151,1
9115,962,632,1
9116,962,938,1
9117,962,47,1
9118,962,60,1
9119,962,508,1
9120,962,130,1
9121,962,673,1
9122,962,1145,1
9123,962,596,1
9124,962,367,1
9125,962,625,1
9126,962,1060,1
9127,962,271,1
9128,962,503,1
9129,962,572,1
9130,962,289,1
9131,962,389,1
9132,962,54,1
9133,962,239,1
9134,962,527,1
9135,962,69,1
9136,962,1146,1
9137,962,462,1
9138,962,969,1
9139,962,446,1
9140,962,804,1
9141,962,83,1
9142,962,393,1
9143,962,233,1
9144,962,49,1
9145,962,629,1
9146,962,639,1
9147,962,498,1
9148,962,182,1
9149,962,386,1
9150,962,359,1
9151,962,787,1
9152,962,952,1
9153,962,643,1
9154,962,566,1
9155,962,959,1
9156,962,1156,1
9157,962,371,1
9158,962,841,1
9159,962,165,1
9160,962,284,1
9161,962,185,1
9162,962,700,1
9163,962,951,1
9164,962,481,1
9165,962,1148,1
9166,962,1183,1
9167,962,1180,1
9168,962,1048,1
9169,962,674,1
9170,962,903,1
9171,962,1139,1
9172,962,907,1
9173,962,380,1
9174,962,166,1
9175,962,227,1
9176,962,102,1
9177,962,696,1
9178,962,555,1
9179,962,899,1
9180,962,308,1
9181,962,204,1
9182,962,966,1
9183,962,847,1
9184,962,316,1
9185,962,345,1
9186,962,559,1
9187,962,26,1
9188,962,62,1
9189,962,895,1
9190,962,1115,1
9191,962,168,1
9192,962,718,1
9193,962,363,1
9194,962,982,1
9195,962,616,1
9196,962,17,1
9197,962,493,1
9198,962,882,1
9199,962,265,1
9200,962,180,1
9201,962,100,1
9202,962,126,1
9203,962,690,1
9204,962,429,1
9205,962,199,1
9206,962,510,1
9207,962,509,1
9208,962,441,1
9209,962,222,1
9210,962,778,1
9211,962,1093,1
9212,962,283,1
9213,962,660,1
9214,962,1142,1
9215,962,402,1
9216,962,773,1
9217,962,435,1
9218,962,1000,1
9219,962,330,1
9220,962,678,1
9221,962,832,1
9222,962,1088,1
9223,962,195,1
9224,962,383,1
9225,962,1165,1
9226,962,1178,1
9227,962,834,1
9228,962,587,1
9229,962,604,1
9230,962,734,1
9231,962,706,1
9232,962,263,1
9233,962,883,1
9234,962,217,1
9235,962,827,1
9236,962,1090,1
9237,962,1175,1
9238,962,709,1
9239,962,1190,1
9240,962,816,1
9241,962,251,1
9242,962,720,1
9243,962,272,1
9244,962,758,1
9245,962,7,1
9246,962,801,1
9247,962,1086,1
9248,962,5,1
9249,962,242,1
9250,962,784,1
9251,962,410,1
9252,962,1120,1
9253,962,398,1
9254,962,465,1
9255,962,432,1
9256,962,138,1
9257,962,931,1
9258,962,55,1
9259,962,451,1
9260,962,723,1
9261,962,488,1
9262,962,546,1
9263,962,815,1
9264,962,75,1
9265,962,858,1
9266,962,741,1
9267,962,890,1
9268,962,266,1
9269,962,1173,1
9270,962,928,1
9271,962,353,1
9272,962,475,1
9273,962,319,1
9274,962,207,1
9275,962,715,1
9276,962,155,1
9277,962,579,1
9278,962,1036,1
9279,962,453,1
9280,962,127,1
9281,962,1170,1
9282,962,1033,1
9283,962,689,1
9284,962,996,1
9285,962,588,1
9286,962,133,1
9287,962,372,1
9288,962,98,1
9289,962,747,1
9290,962,1031,1
9291,962,430,1
9292,962,757,1
9293,962,570,1
9294,962,869,1
9295,962,1118,1
9296,962,177,1
9297,962,1104,1
9298,962,569,1
9299,962,434,1
9300,962,792,1
9301,962,106,1
9302,962,898,1
9303,962,1037,1
9304,962,424,1
9305,962,39,1
9306,962,968,1
9307,962,888,1
9308,962,322,1
9309,962,533,1
9310,962,933,1
9311,962,887,1
9312,962,953,1
9313,962,905,1
9314,962,904,1
9315,962,825,1
9316,962,714,1
9317,962,600,1
9318,962,374,1
9319,962,695,1
9320,962,529,1
9321,962,868,1
9322,962,250,1
9323,962,668,1
9324,962,324,1
9325,962,666,1
9326,962,780,1
9327,962,857,1
9328,962,556,1
9329,962,1197,1
9330,962,684,1
9331,962,761,1
9332,962,194,1
9333,962,1052,1
9334,962,917,1
9335,962,413,1
9336,962,574,1
9337,962,560,1
9338,962,226,1
9339,962,721,1
9340,962,9,1
9341,962,408,1
9342,962,409,1
9343,962,476,1
9344,962,553,1
9345,962,610,1
9346,962,1201,1
9347,962,43,1
9348,962,326,1
9349,962,340,1
9350,962,320,1
9351,962,152,1
9352,962,225,1
9353,962,549,1
9354,962,1182,1
9355,962,378,1
9356,962,1059,1
9357,962,310,1
9358,962,707,1
9359,962,458,1
9360,962,210,1
9361,962,991,1
9362,962,423,1
9363,962,131,1
9364,962,200,1
9365,962,942,1
9366,962,50,1
9367,962,23,1
9368,962,293,1
9369,962,338,1
9370,986,1164,1
9371,986,729,1
9372,986,241,1
9373,986,117,1
9374,986,814,1
9375,986,1010,1
9376,986,426,1
9377,986,57,1
9378,986,564,1
9379,986,338,1
9380,986,595,1
9381,986,33,1
9382,986,668,1
9383,986,727,1
9384,986,1029,1
9385,986,695,1
9386,986,1088,1
9387,986,415,1
9388,986,336,1
9389,986,1186,1
9390,986,65,1
9391,986,571,1
9392,986,351,1
9393,986,222,1
9394,986,960,1
9395,986,987,1
9396,986,466,1
9397,986,188,1
9398,986,258,1
9399,986,308,1
9400,986,1189,1
9401,986,836,1
9402,986,909,1
9403,986,179,1
9404,986,562,1
9405,986,118,1
9406,986,988,1
9407,986,1052,1
9408,986,961,1
9409,986,1153,1
9410,986,78,1
9411,986,687,1
9412,986,1076,1
9413,986,675,1
9414,986,239,1
9415,986,825,1
9416,986,144,1
9417,986,829,1
9418,986,815,1
9419,986,1064,1
9420,986,1040,1
9421,986,1158,1
9422,986,899,1
9423,986,1143,1
9424,986,863,1
9425,986,1060,1
9426,986,584,1
9427,986,900,1
9428,986,663,1
9429,986,617,1
9430,986,978,1
9431,986,737,1
9432,986,447,1
9433,986,299,1
9434,986,615,1
9435,986,153,1
9436,986,453,1
9437,986,479,1
9438,986,285,1
9439,986,1134,1
9440,986,755,1
9441,986,826,1
9442,986,3,1
9443,986,619,1
9444,986,576,1
9445,986,820,1
9446,986,194,1
9447,986,143,1
9448,986,1092,1
9449,986,17,1
9450,986,862,1
9451,986,0,1
9452,986,818,1
9453,986,123,1
9454,986,443,1
9455,986,1081,1
9456,986,702,1
9457,986,805,1
9458,986,448,1
9459,986,1120,1
9460,986,1074,1
9461,986,550,1
9462,986,959,1
9463,986,281,1
9464,986,53,1
9465,986,708,1
9466,986,670,1
9467,986,184,1
9468,986,63,1
9469,986,963,1
9470,986,650,1
9471,986,309,1
9472,986,878,1
9473,986,119,1
9474,986,102,1
9475,986,628,1
9476,986,890,1
9477,986,476,1
9478,986,944,1
9479,986,167,1
9480,986,159,1
9481,986,778,1
9482,986,1110,1
9483,986,44,1
9484,986,445,1
9485,986,229,1
9486,986,196,1
9487,986,891,1
9488,986,651,1
9489,986,837,1
9490,986,922,1
9491,986,889,1
9492,986,379,1
9493,986,331,1
9494,986,385,1
9495,986,632,1
9496,986,1149,1
9497,986,49,1
9498,986,68,1
9499,986,1101,1
9500,986,335,1
9501,986,208,1
9502,986,883,1
9503,986,1199,1
9504,986,346,1
9505,986,463,1
9506,986,1102,1
9507,986,1005,1
9508,986,997,1
9509,986,280,1
9510,986,589,1
9511,986,382,1
9512,986,946,1
9513,986,432,1
9514,986,1015,1
9515,986,414,1
9516,986,271,1
9517,986,372,1
9518,986,125,1
9519,986,752,1
9520,986,990,1
9521,986,412,1
9522,986,807,1
9523,986,637,1
9524,986,828,1
9525,986,639,1
9526,986,474,1
9527,986,12,1
9528,986,653,1
9529,986,1039,1
9530,986,501,1
9531,986,507,1
9532,986,531,1
9533,986,394,1
9534,986,113,1
9535,986,329,1
9536,986,1165,1
9537,986,895,1
9538,986,390,1
9539,986,521,1
9540,986,1053,1
9541,986,810,1
9542,986,759,1
9543,986,1077,1
9544,986,349,1
9545,986,158,1
9546,986,1104,1
9547,986,71,1
9548,986,268,1
9549,986,1119,1
9550,986,884,1
9551,986,343,1
9552,986,1140,1
9553,986,22,1
9554,986,462,1
9555,986,649,1
9556,986,1146,1
9557,986,202,1
9558,986,740,1
9559,986,496,1
9560,986,600,1
9561,986,225,1
9562,986,74,1
9563,986,207,1
9564,986,509,1
9565,986,201,1
9566,986,910,1
9567,986,572,1
9568,986,1022,1
9569,986,751,1
9570,986,493,1
9571,986,1173,1
9572,986,185,1
9573,986,224,1
9574,986,23,1
9575,986,956,1
9576,986,1190,1
9577,986,301,1
9578,986,1114,1
9579,986,434,1
9580,986,319,1
9581,986,731,1
9582,986,591,1
9583,986,360,1
9584,986,524,1
9585,986,105,1
9586,986,283,1
9587,986,64,1
9588,986,1128,1
9589,986,240,1
9590,986,437,1
9591,986,247,1
9592,986,638,1
9593,986,730,1
9594,986,317,1
9595,986,416,1
9596,986,788,1
9597,986,1109,1
9598,986,383,1
9599,986,620,1
9600,986,368,1
9601,986,380,1
9602,986,401,1
9603,986,1122,1
9604,986,848,1
9605,986,704,1
9606,986,684,1
9607,986,1183,1
9608,986,712,1
9609,986,955,1
9610,986,1016,1
9611,986,16,1
9612,986,1070,1
9613,986,1096,1
9614,986,896,1
9615,986,1103,1
9616,986,939,1
9617,986,1051,1
9618,986,790,1
9619,986,198,1
9620,986,174,1
9621,986,403,1
9622,986,1202,1
9623,986,170,1
9624,986,134,1
9625,986,553,1
9626,986,647,1
9627,986,9,1
9628,986,488,1
9629,986,103,1
9630,986,1066,1
9631,986,108,1
9632,986,291,1
9633,986,1112,1
9634,986,885,1
9635,986,918,1
9636,986,181,1
9637,986,304,1
9638,986,56,1
9639,986,90,1
9640,986,150,1
9641,986,1059,1
9642,986,843,1
9643,986,817,1
9644,986,686,1
9645,986,91,1
9646,986,648,1
9647,986,289,1
9648,986,54,1
9649,986,1044,1
9650,986,770,1
9651,986,1142,1
9652,986,601,1
9653,986,96,1
9654,986,624,1
9655,986,132,1
9656,986,1107,1
9657,986,742,1
9658,986,991,1
9659,986,1091,1
9660,986,577,1
9661,986,994,1
9662,986,662,1
9663,986,465,1
9664,986,893,1
9665,986,1043,1
9666,986,300,1
9667,986,261,1
9668,986,231,1
9669,986,555,1
9670,986,31,1
9671,986,517,1
9672,986,14,1
9673,986,1124,1
9674,986,925,1
9675,986,8,1
9676,986,168,1
9677,986,1061,1
9678,986,588,1
9679,986,835,1
9680,986,718,1
9681,986,245,1
9682,986,428,1
9683,986,692,1
9684,986,1188,1
9685,986,180,1
9686,986,270,1
9687,986,822,1
9688,986,260,1
9689,986,327,1
9690,986,765,1
9691,986,1033,1
9692,986,735,1
9693,986,791,1
9694,986,27,1
9695,986,455,1
9696,986,59,1
9697,986,711,1
9698,986,917,1
9699,986,528,1
9700,986,933,1
9701,986,152,1
9702,986,136,1
9703,986,772,1
9704,986,523,1
9705,986,580,1
9706,986,352,1
9707,986,1036,1
9708,986,1201,1
9709,986,191,1
9710,986,931,1
9711,986,248,1
9712,986,204,1
9713,986,330,1
9714,986,398,1
9715,986,832,1
9716,986,1159,1
9717,986,324,1
9718,986,427,1
9719,986,182,1
9720,986,389,1
9721,986,611,1
9722,986,789,1
9723,986,1098,1
9724,986,847,1
9725,986,854,1
9726,986,452,1
9727,986,199,1
9728,986,405,1
9729,986,857,1
9730,986,321,1
9731,986,94,1
9732,986,84,1
9733,986,516,1
9734,986,992,1
9735,986,919,1
9736,986,7,1
9737,986,1058,1
9738,986,209,1
9739,986,954,1
9740,986,701,1
9741,986,337,1
9742,986,748,1
9743,986,745,1
9744,986,787,1
9745,986,979,1
9746,986,1135,1
9747,986,1087,1
9748,986,1049,1
9749,986,970,1
9750,986,886,1
9751,986,149,1
9752,986,169,1
9753,986,850,1
9754,986,104,1
9755,986,438,1
9756,986,1035,1
9757,986,834,1
9758,986,1041,1
9759,986,457,1
9760,986,375,1
9761,986,278,1
9762,986,276,1
9763,986,160,1
9764,986,350,1
9765,986,636,1
9766,986,526,1
9767,986,904,1
9768,986,220,1
9769,986,539,1
9770,986,967,1
9771,986,806,1
9772,986,172,1
9773,986,384,1
9774,986,1067,1
9775,986,696,1
9776,986,629,1
9777,986,252,1
9778,986,556,1
9779,986,419,1
9780,986,734,1
9781,986,739,1
9782,986,505,1
9783,986,685,1
9784,986,1203,1
9785,986,784,1
9786,986,176,1
9787,986,674,1
9788,986,982,1
9789,986,210,1
9790,986,277,1
9791,986,82,1
9792,986,750,1
9793,986,407,1
9794,986,666,1
9795,986,936,1
9796,986,1125,1
9797,986,1171,1
9798,986,1080,1
9799,986,561,1
9800,986,630,1
9801,986,1156,1
9802,986,798,1
9803,986,409,1
9804,986,1038,1
9805,986,243,1
9806,986,578,1
9807,986,976,1
9808,986,1097,1
9809,986,1085,1
9810,986,392,1
9811,986,341,1
9812,986,80,1
9813,986,699,1
9814,986,801,1
9815,986,1141,1
9816,986,439,1
9817,986,357,1
9818,986,949,1
9819,986,130,1
9820,986,334,1
9821,986,1185,1
9822,986,142,1
9823,986,592,1
9824,986,1069,1
9825,986,490,1
9826,986,25,1
9827,986,968,1
9828,986,408,1
9829,986,877,1
9830,986,894,1
9831,986,186,1
9832,986,783,1
9833,986,981,1
9834,986,873,1
9835,986,211,1
9836,986,62,1
9837,986,607,1
9838,986,47,1
9839,986,795,1
9840,986,311,1
9841,986,189,1
9842,986,216,1
9843,986,542,1
9844,986,315,1
9845,986,811,1
9846,986,161,1
9847,986,348,1
9848,986,736,1
9849,986,569,1
9850,986,626,1
9851,986,154,1
9852,986,290,1
9853,986,79,1
9854,986,11,1
9855,986,480,1
9856,986,669,1
9857,986,966,1
9858,986,775,1
9859,986,164,1
9860,986,197,1
9861,986,547,1
9862,986,287,1
9863,986,21,1
9864,986,776,1
9865,986,478,1
9866,986,937,1
9867,986,373,1
9868,986,831,1
9869,986,705,1
9870,986,876,1
9871,986,957,1
9872,986,851,1
9873,986,35,1
9874,986,442,1
9875,986,29,1
9876,986,536,1
9877,986,612,1
9878,986,743,1
9879,986,483,1
9880,986,680,1
9881,986,905,1
9882,986,1147,1
9883,986,926,1
9884,986,226,1
9885,986,20,1
9886,986,947,1
9887,986,563,1
9888,986,1030,1
9889,986,100,1
9890,986,1099,1
9891,986,868,1
9892,986,779,1
9893,986,757,1
9894,986,1001,1
9895,986,803,1
9896,986,221,1
9897,986,541,1
9898,986,703,1
9899,986,1004,1
9900,986,435,1
9901,986,1075,1
9902,986,792,1
9903,986,362,1
9904,986,514,1
9905,986,1068,1
9906,986,738,1
9907,986,124,1
9908,986,1050,1
9909,986,1193,1
9910,986,682,1
9911,986,26,1
9912,986,487,1
9913,986,853,1
9914,986,566,1
9915,986,655,1
9916,986,1072,1
9917,986,888,1
9918,986,1195,1
9919,986,106,1
9920,986,672,1
9921,986,1160,1
9922,986,763,1
9923,986,861,1
9924,986,1184,1
9925,986,554,1
9926,986,242,1
9927,986,586,1
9928,986,52,1
9929,986,1086,1
9930,986,1093,1
9931,986,969,1
9932,986,333,1
9933,986,1019,1
9934,986,1166,1
9935,986,512,1
9936,986,839,1
9937,986,1129,1
9938,986,173,1
9939,986,915,1
9940,986,19,1
9941,986,605,1
9942,986,205,1
9943,986,470,1
9944,986,212,1
9945,986,989,1
9946,986,228,1
9947,986,983,1
9948,986,99,1
9949,986,235,1
9950,986,73,1
9951,986,502,1
9952,986,661,1
9953,986,604,1
9954,986,140,1
9955,986,689,1
9956,986,497,1
9957,986,973,1
9958,986,128,1
9959,986,1023,1
9960,986,489,1
9961,986,195,1
9962,986,1063,1
9963,986,914,1
9964,986,1100,1
9965,986,694,1
9966,986,388,1
9967,986,777,1
9968,986,948,1
9969,986,1018,1
9970,986,698,1
9971,986,819,1
9972,986,587,1
9973,986,764,1
9974,986,599,1
9975,986,511,1
9976,986,697,1
9977,986,355,1
9978,1006,447,1
9979,1006,102,1
9980,1006,415,1
9981,1006,65,1
9982,1064,1093,1
9983,1064,287,1
9984,1064,92,1
9985,1064,1030,1
9986,1064,579,1
9987,1064,1129,1
9988,1064,843,1
9989,1064,746,1
9990,1064,1083,1
9991,1064,613,1
9992,1064,278,1
9993,1064,249,1
9994,1064,738,1
9995,1064,481,1
9996,1064,950,1
9997,1064,1159,1
9998,1064,404,1
9999,1064,204,1
10000,1064,322,1
10001,1064,1053,1
10002,1064,901,1
10003,1064,538,1
10004,1064,863,1
10005,1064,1123,1
10006,1064,1075,1
10007,1064,415,1
10008,1064,891,1
10009,1064,81,1
10010,1064,211,1
10011,1064,927,1
10012,1064,577,1
10013,1064,95,1
10014,1064,500,1
10015,1064,444,1
10016,1064,711,1
10017,1064,37,1
10018,1064,1080,1
10019,1064,425,1
10020,1064,335,1
10021,1064,973,1
10022,1064,281,1
10023,1064,280,1
10024,1064,942,1
10025,1064,616,1
10026,1064,349,1
10027,1064,1135,1
10028,1064,1002,1
10029,1064,1048,1
10030,1064,396,1
10031,1064,25,1
10032,1064,1170,1
10033,1064,266,1
10034,1064,1109,1
10035,1064,1036,1
10036,1064,561,1
10037,1064,294,1
10038,1064,545,1
10039,1064,600,1
10040,1064,72,1
10041,1064,102,1
10042,1064,108,1
10043,1064,360,1
10044,1064,159,1
10045,1064,981,1
10046,1064,908,1
10047,1064,520,1
10048,1064,422,1
10049,1064,784,1
10050,1064,185,1
10051,1064,875,1
10052,1064,75,1
10053,1064,1010,1
10054,1064,720,1
10055,1064,652,1
10056,1064,133,1
10057,1064,611,1
10058,1064,829,1
10059,1064,1059,1
10060,1064,226,1
10061,1064,831,1
10062,1064,276,1
10063,1064,209,1
10064,1064,361,1
10065,1064,1122,1
10066,1064,412,1
10067,1064,148,1
10068,1064,777,1
10069,1064,636,1
10070,1064,822,1
10071,1064,207,1
10072,1064,309,1
10073,1064,655,1
10074,1064,1076,1
10075,1064,1045,1
10076,1064,184,1
10077,1064,719,1
10078,1064,838,1
10079,1064,931,1
10080,1064,180,1
10081,1064,315,1
10082,1064,1194,1
10083,1064,665,1
10084,1064,1104,1
10085,1064,407,1
10086,1064,641,1
10087,1064,155,1
10088,1064,223,1
10089,1064,224,1
10090,1064,11,1
10091,1064,310,1
10092,1064,557,1
10093,1064,507,1
10094,1064,726,1
10095,1064,447,1
10096,1064,705,1
10097,1064,258,1
10098,1064,51,1
10099,1064,1169,1
10100,1064,623,1
10101,1064,440,1
10102,1064,510,1
10103,1064,1007,1
10104,1064,937,1
10105,1064,50,1
10106,1064,643,1
10107,1064,263,1
10108,1064,684,1
10109,1064,304,1
10110,1064,539,1
10111,1064,765,1
10112,1064,1047,1
10113,1064,1057,1
10114,1064,245,1
10115,1064,325,1
10116,1064,1062,1
10117,1064,29,1
10118,1064,372,1
10119,1064,710,1
10120,1064,1140,1
10121,1064,451,1
10122,1064,66,1
10123,1064,590,1
10124,1064,662,1
10125,1064,88,1
10126,1064,783,1
10127,1064,233,1
10128,1064,264,1
10129,1064,664,1
10130,1064,344,1
10131,1064,468,1
10132,1064,535,1
10133,1064,1191,1
10134,1064,1067,1
10135,1064,800,1
10136,1064,330,1
10137,1064,16,1
10138,1064,734,1
10139,1064,201,1
10140,1064,893,1
10141,1064,760,1
10142,1064,895,1
10143,1064,571,1
10144,1064,1168,1
10145,1064,1201,1
10146,1064,839,1
10147,1064,691,1
10148,1064,289,1
10149,1064,911,1
10150,1064,991,1
10151,1064,1139,1
10152,1064,536,1
10153,1064,637,1
10154,1064,39,1
10155,1064,1072,1
10156,1064,227,1
10157,1064,219,1
10158,1064,737,1
10159,1064,522,1
10160,1064,446,1
10161,1064,1063,1
10162,1064,1085,1
10163,1064,327,1
10164,1064,860,1
10165,1064,400,1
10166,1064,508,1
10167,1064,366,1
10168,1064,801,1
10169,1064,212,1
10170,1064,104,1
10171,1064,767,1
10172,1064,145,1
10173,1064,583,1
10174,1064,3,1
10175,1064,433,1
10176,1064,946,1
10177,1064,261,1
10178,1064,830,1
10179,1064,1118,1
10180,1064,210,1
10181,1064,511,1
10182,1064,1097,1
10183,1064,725,1
10184,1064,572,1
10185,1064,519,1
10186,1064,339,1
10187,1064,1099,1
10188,1064,15,1
10189,1064,443,1
10190,1064,1148,1
10191,1064,1143,1
10192,1064,752,1
10193,1064,146,1
10194,1064,129,1
10195,1064,1171,1
10196,1064,230,1
10197,1064,183,1
10198,1064,326,1
10199,1064,634,1
10200,1064,833,1
10201,1064,762,1
10202,1064,68,1
10203,1064,33,1
10204,1064,698,1
10205,1064,790,1
10206,1064,497,1
10207,1064,913,1
10208,1064,676,1
10209,1064,512,1
10210,1064,650,1
10211,1064,598,1
10212,1064,1050,1
10213,1064,124,1
10214,1064,243,1
10215,1064,19,1
10216,1064,640,1
10217,1064,158,1
10218,1064,20,1
10219,1064,871,1
10220,1064,1132,1
10221,1064,620,1
10222,1064,429,1
10223,1064,581,1
10224,1064,253,1
10225,1064,23,1
10226,1064,814,1
10227,1064,1071,1
10228,1064,628,1
10229,1064,125,1
10230,1064,156,1
10231,1064,115,1
10232,1064,724,1
10233,1064,53,1
10234,1064,259,1
10235,1064,1025,1
10236,1064,589,1
10237,1064,621,1
10238,1064,1145,1
10239,1064,320,1
10240,1064,925,1
10241,1064,968,1
10242,1064,702,1
10243,1064,235,1
10244,1064,850,1
10245,1064,986,1
10246,1064,93,1
10247,1064,651,1
10248,1064,697,1
10249,1064,596,1
10250,1064,179,1
10251,1064,398,1
10252,1064,878,1
10253,1064,534,1
10254,1064,239,1
10255,1064,963,1
10256,1064,1155,1
10257,1064,34,1
10258,1064,854,1
10259,1064,402,1
10260,1064,1013,1
10261,1064,202,1
10262,1064,918,1
10263,1064,597,1
10264,1064,164,1
10265,1064,420,1
10266,1064,815,1
10267,1064,423,1
10268,1064,62,1
10269,1064,503,1
10270,1064,173,1
10271,1064,60,1
10272,1064,300,1
10273,1064,479,1
10274,1064,197,1
10275,1064,1018,1
10276,1064,38,1
10277,1064,898,1
10278,1064,36,1
10279,1064,301,1
10280,1064,813,1
10281,1064,424,1
10282,1064,214,1
10283,1064,894,1
10284,1064,943,1
10285,1064,792,1
10286,1064,1108,1
10287,1064,1042,1
10288,1064,849,1
10289,1064,1131,1
10290,1064,228,1
10291,1064,755,1
10292,1064,149,1
10293,1064,41,1
10294,1064,1196,1
10295,1064,413,1
10296,1064,394,1
10297,1064,1197,1
10298,1064,99,1
10299,1064,781,1
10300,1064,885,1
10301,1064,828,1
10302,1064,673,1
10303,1064,313,1
10304,1064,660,1
10305,1064,799,1
10306,1064,1113,1
10307,1064,167,1
10308,1064,1041,1
10309,1064,408,1
10310,1064,4,1
10311,1064,450,1
10312,1064,370,1
10313,1064,565,1
10314,1064,1181,1
10315,1064,469,1
10316,1064,177,1
10317,1064,43,1
10318,1064,1060,1
10319,1064,980,1
10320,1064,341,1
10321,1064,861,1
10322,1064,811,1
10323,1064,77,1
10324,1064,1126,1
10325,1064,308,1
10326,1064,1049,1
10327,1064,171,1
10328,1064,153,1
10329,1064,1006,1
10330,1064,1000,1
10331,1064,647,1
10332,1064,272,1
10333,1064,866,1
10334,1064,13,1
10335,1064,55,1
10336,1064,441,1
10337,1064,1173,1
10338,1064,837,1
10339,1064,967,1
10340,1064,302,1
10341,1064,9,1
10342,1064,529,1
10343,1064,1086,1
10344,1064,609,1
10345,1064,872,1
10346,1064,914,1
10347,1064,1091,1
10348,1064,1110,1
10349,1064,306,1
10350,1064,856,1
10351,1064,723,1
10352,1064,1167,1
10353,1064,1111,1
10354,1064,445,1
10355,1064,880,1
10356,1064,740,1
10357,1064,951,1
10358,1064,874,1
10359,1064,1101,1
10360,1064,542,1
10361,1064,745,1
10362,1064,240,1
10363,1064,303,1
10364,1064,666,1
10365,1064,275,1
10366,1064,203,1
10367,1064,44,1
10368,1064,870,1
10369,1064,460,1
10370,1064,114,1
10371,1064,455,1
10372,1064,994,1
10373,1064,586,1
10374,1064,21,1
10375,1064,975,1
10376,1064,1054,1
10377,1064,250,1
10378,1064,1156,1
10379,1064,836,1
10380,1064,426,1
10381,1064,909,1
10382,1064,328,1
10383,1064,563,1
10384,1064,506,1
10385,1064,964,1
10386,1064,794,1
10387,1064,751,1
10388,1064,471,1
10389,1064,1043,1
10390,1064,97,1
10391,1064,934,1
10392,1064,1105,1
10393,1064,1121,1
10394,1064,1040,1
10395,1064,496,1
10396,1064,1001,1
10397,1064,1142,1
10398,1064,944,1
10399,1064,492,1
10400,1064,635,1
10401,1064,1162,1
10402,1064,692,1
10403,1064,881,1
10404,1064,314,1
10405,1064,1066,1
10406,1064,757,1
10407,1064,873,1
10408,1064,1165,1
10409,1064,936,1
10410,1064,848,1
10411,1064,1074,1
10412,1064,247,1
10413,1064,807,1
10414,1064,119,1
10415,1064,920,1
10416,1064,377,1
10417,1064,764,1
10418,1064,298,1
10419,1064,117,1
10420,1064,601,1
10421,1064,352,1
10422,1064,763,1
10423,1064,154,1
10424,1064,883,1
10425,1064,487,1
10426,1064,465,1
10427,1064,127,1
10428,1064,369,1
10429,1064,353,1
10430,1064,83,1
10431,1064,1146,1
10432,1064,674,1
10433,1064,347,1
10434,1064,1188,1
10435,1064,608,1
10436,1064,1037,1
10437,1064,930,1
10438,1064,453,1
10439,1064,59,1
10440,1064,397,1
10441,1064,775,1
10442,1064,376,1
10443,1064,216,1
10444,1064,1147,1
10445,1064,889,1
10446,1064,530,1
10447,1064,706,1
10448,1064,523,1
10449,1064,658,1
10450,1064,28,1
10451,1064,771,1
10452,1064,381,1
10453,1064,730,1
10454,1064,939,1
10455,1064,915,1
10456,1064,846,1
10457,1064,0,1
10458,1064,1149,1
10459,1064,74,1
10460,1064,549,1
10461,1064,143,1
10462,1064,818,1
10463,1064,1089,1
10464,1064,90,1
10465,1064,867,1
10466,1064,759,1
10467,1064,671,1
10468,1064,491,1
10469,1064,966,1
10470,1064,1164,1
10471,1064,619,1
10472,1064,428,1
10473,1064,959,1
10474,1064,630,1
10475,1064,869,1
10476,1064,142,1
10477,1064,1004,1
10478,1064,1138,1
10479,1064,478,1
10480,1064,299,1
10481,1064,976,1
10482,1064,256,1
10483,1064,1183,1
10484,1064,109,1
10485,1064,1079,1
10486,1064,47,1
10487,1064,388,1
10488,1064,454,1
10489,1064,1082,1
10490,1064,682,1
10491,1064,123,1
10492,1064,293,1
10493,1064,26,1
10494,1064,340,1
10495,1064,754,1
10496,1064,819,1
10497,1064,477,1
10498,1064,992,1
10499,1064,852,1
10500,1064,844,1
10501,1064,681,1
10502,1064,101,1
10503,1064,1144,1
10504,1064,1203,1
10505,1064,1038,1
10506,1064,260,1
10507,1064,1190,1
10508,1064,501,1
10509,1064,274,1
10510,1064,61,1
10511,1064,897,1
10512,1064,912,1
10513,1064,713,1
10514,1064,89,1
10515,1064,1193,1
10516,1064,979,1
10517,1064,334,1
10518,1064,544,1
10519,1064,121,1
10520,1064,1115,1
10521,1064,1024,1
10522,1064,1015,1
10523,1064,516,1
10524,1064,788,1
10525,1064,1051,1
10526,1064,457,1
10527,1064,188,1
10528,1064,527,1
10529,1064,435,1
10530,1064,540,1
10531,1064,286,1
10532,1064,960,1
10533,1064,480,1
10534,1064,614,1
10535,1064,707,1
10536,1064,884,1
10537,1064,342,1
10538,1064,554,1
10539,1064,111,1
10540,1064,753,1
10541,1064,548,1
10542,1064,578,1
10543,1064,558,1
10544,1064,1182,1
10545,1064,988,1
10546,1064,56,1
10547,1064,229,1
10548,1064,350,1
10549,1143,467,1
10550,1143,791,1
10551,1143,891,1
10552,1143,931,1
10553,1143,1001,1
10554,1143,670,1
10555,1143,998,1
